col.0: MtotZAMS/Msun  col.1:num mergers
430526789.57950795 26066
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_25905 48.377 16.3019 14.1863 10.2151 24.4014 149.4698 7.5541 0.12061 2.1895 22.5158 1.0 0.9999 1.227 -0.5339 0.06098 46.01 7.655 5.004 5.16 9.499 True
0_25919 89.8699 29.0733 24.4463 20.8859 45.3322 1945.2665 23.001 0.01103 0.0 0.0 1.0 1.0 2.144 -0.0 -0.0 3.646 -0.0 -0.0 3.974 7.017 False
0_27448 48.0826 17.7872 13.6061 11.578 25.1841 673.5336 11.367 0.069027 5.696 10.4763 0.9999 1.0 1.111 0.6497 0.4807 27.1 -4.36 1.769 5.181 9.257 True
0_27808 23.9279 17.2805 3.0132 5.1065 8.1197 393.3082 7.6432 0.71199 66.9773 78.09 0.8802 0.9997 7.171 -4.575 4.161 104.4 -33.04 -16.12 8.995 13.0 True
0_27822 46.2366 13.3474 12.2426 8.7804 21.023 88.4394 5.8221 0.10434 7.6769 26.0775 0.9999 1.0 11.31 -0.2331 1.616 80.95 -6.713 0.1107 5.305 10.03 True
0_28943 44.3223 19.0962 12.1206 9.8377 21.9583 100.1012 6.3248 0.14581 12.5657 11.1968 0.9931 1.0 1.902 0.2819 -2.528 52.91 -1.796 -2.464 5.436 9.44 True
0_29268 34.574 19.6288 6.4116 8.6777 15.0893 339.8759 6.5478 0.13209 24.1699 40.5381 0.99 0.9993 2.81 2.862 -1.585 75.1 5.52 15.91 6.478 10.22 True
0_31461 26.0275 24.6759 8.0903 6.0175 14.1078 89.457 4.7212 0.31781 14.9248 33.9 0.9931 1.0 8.049 -0.8668 1.109 134.7 -14.15 1.29 8.278 10.33 True
0_31682 25.2918 21.8837 6.2097 5.8934 12.1031 144.1161 5.0392 0.38161 87.5642 30.2559 -0.9812 0.9998 17.41 0.1571 -1.036 128.4 10.04 9.515 8.513 11.33 True
0_32022 74.3529 31.7405 21.6716 20.6734 42.345 13080.7998 35.503 0.011808 0.0 0.0 1.0 1.0 1.828 -0.0 0.0 2.882 0.0 -0.0 4.217 7.055 False
0_32272 31.7897 12.8932 5.3045 5.1663 10.4708 228.1989 5.4637 0.45752 34.7061 42.5742 0.9583 0.9993 6.914 -0.3299 -4.448 142.6 9.805 17.85 6.929 12.3 True
0_34912 44.9566 16.0405 11.4643 9.9035 21.3678 91.0534 6.0671 0.16238 14.362 36.7572 0.9991 1.0 6.794 -2.224 -1.857 50.99 15.88 1.556 5.398 9.726 True
0_35581 95.9516 90.5471 29.854 26.7362 56.590199999999996 20.155 8.221 0.0041244 0.0 0.0 1.0 1.0 4.973 0.0 0.0 5.311 -0.01191 -0.0 3.882 3.943 True
0_35739 44.653 15.775 11.1868 9.7377 20.924500000000002 72.1516 5.4807 0.072734 4.918 31.2108 1.0 1.0 13.52 1.712 -0.692 71.16 7.787 0.2831 5.422 9.782 True
0_35972 44.6351 19.5343 11.2935 11.657 22.950499999999998 611.2896 10.412 0.10091 19.2925 10.3039 0.9982 1.0 7.995 0.1964 1.751 22.4 -3.462 1.928 5.421 9.245 True
0_37466 82.0985 28.3034 23.6928 20.3786 44.0714 9945.6729 34.058 0.011345 0.0 0.0 1.0 1.0 1.996 0.0 0.0 3.029 0.0 0.0 4.075 7.168 False
0_37491 35.1434 25.8289 12.5237 9.3503 21.874000000000002 99.9357 6.2914 0.1451 8.1113 23.5707 0.9994 1.0 3.276 0.8823 -0.6195 62.41 9.415 3.325 6.374 9.14 True
0_37938 44.9423 14.3965 11.3804 9.028 20.4084 93.3438 5.9088 0.17455 8.9788 16.6796 0.9997 1.0 12.17 0.3684 -1.837 66.26 5.288 -3.139 5.4 9.977 True
0_38603 43.5384 15.0174 10.9696 8.1774 19.147 61.6436 5.0562 0.21472 16.5924 31.8959 0.998 1.0 7.318 0.671 -1.421 85.2 12.0 2.526 5.504 10.12 True
0_39034 31.8066 13.0862 7.3621 4.2835 11.6456 1215.8015 7.6434 0.23968 33.7935 79.2401 0.8044 0.9973 6.78 -1.985 -5.29 147.0 -14.72 18.48 6.904 12.88 True
0_40302 53.2025 19.4512 15.3894 14.4459 29.8353 6638.1987 22.945 0.016759 0.0 0.0 1.0 1.0 2.556 -0.0 -0.0 4.304 0.0 0.0 4.898 8.712 False
0_40458 86.7312 31.5848 24.8274 21.8265 46.6539 10054.707 35.657 0.010717 0.0 0.0 1.0 1.0 1.87 0.0 0.0 2.848 0.0 -0.0 4.005 6.91 False
0_40539 43.8032 13.4106 10.712 8.1504 18.8624 61.1929 4.9456 0.19184 22.4551 28.6054 1.0 1.0 11.91 -4.204 0.4135 89.88 -12.27 1.137 5.488 10.26 True
0_40640 45.4537 13.0302 11.7063 8.4141 20.1204 74.6362 5.3712 0.11113 10.3134 28.3441 0.9998 1.0 12.25 1.319 -1.846 90.54 6.075 1.763 5.362 10.15 True
0_41453 45.3553 18.3768 11.3247 11.6704 22.9951 289.6968 8.5838 0.077781 12.8969 4.1811 0.9998 1.0 14.45 -1.306 1.593 28.29 1.865 -0.9632 5.373 9.315 True
0_41861 74.8084 23.6773 21.0307 17.7546 38.7853 1994.4199 20.584 0.012891 0.0 0.0 1.0 1.0 2.469 -0.0 -0.0 4.19 0.0 -0.0 4.218 7.606 False
0_41940 43.9098 14.0545 12.0059 6.6054 18.6113 51.8228 4.6173 0.21986 12.3675 35.9762 0.9954 0.9997 1.799 -2.379 -1.884 125.7 8.563 9.471 5.467 10.49 True
0_43214 38.0063 22.5448 11.4774 9.4209 20.8983 82.7096 5.8137 0.16716 16.896 19.1429 0.9941 0.9999 4.937 1.56 -0.9904 60.04 -4.945 4.888 6.007 9.476 True
0_43300 45.526 15.7562 11.7324 9.9722 21.7046 105.4394 6.3276 0.12346 13.4874 22.5432 1.0 0.9999 10.56 -2.765 -0.7981 54.3 8.284 6.211 5.357 9.709 True
0_43590 47.3771 13.5471 12.9855 9.1608 22.1463 123.4443 6.7155 0.15316 7.5463 38.2353 0.9999 0.9998 7.592 1.354 0.9536 63.09 13.3 8.383 5.229 9.902 True
0_43596 44.2714 14.5251 10.9393 8.9333 19.8726 68.0678 5.2065 0.11195 6.4633 39.7395 0.9999 0.9994 14.6 -0.9599 -0.9128 82.1 -0.1056 15.41 5.452 10.02 True
0_44515 76.0049 24.635 20.393 18.3617 38.7547 536.407 14.788 0.012902 0.0 0.0 1.0 1.0 2.478 0.0 0.0 4.799 -0.0 0.0 4.207 7.489 False
0_44518 93.663 39.7245 26.4869 24.95 51.436899999999994 10370.9033 38.702 0.0097207 0.0 0.0 1.0 1.0 1.627 0.0 0.0 2.52 -0.0 0.0 3.915 6.43 False
0_45359 103.5606 34.0658 26.4884 23.6793 50.167699999999996 706.3329 19.244 0.0099666 0.0 0.0 1.0 1.0 1.951 0.0 0.0 3.71 0.0 0.0 3.832 6.633 False
0_47481 108.4147 96.8398 32.6321 27.906 60.5381 3507.2273 33.122 0.0045286 0.0 0.0 1.0 1.0 3.976 0.0 -0.0 2.595 -0.00207 -0.0 3.77 3.875 True
0_47961 45.8055 17.1647 12.5674 9.5936 22.161 119.6055 6.7787 0.19553 7.6229 29.4909 1.0 1.0 3.754 -0.698 0.03436 48.37 -4.485 1.683 5.331 9.601 True
0_48665 44.8559 15.4765 12.2948 7.9497 20.244500000000002 59.8883 5.0559 0.12996 11.6143 26.2659 0.996 1.0 3.853 0.9926 -1.975 99.84 -5.725 3.239 5.397 10.04 True
0_49996 43.1631 16.8899 11.7172 7.6146 19.3318 59.7972 4.9787 0.19406 7.1032 26.3997 0.9999 0.9997 3.949 0.7946 0.2237 100.8 -2.459 -10.09 5.525 10.02 True
0_50451 29.8828 29.5423 4.8549 4.3713 9.226199999999999 9319.7217 10.828 0.21503 41.4111 37.8723 0.9999 0.9963 121.8 10.36 4.072 70.49 22.58 -14.38 7.295 7.378 True
0_51777 45.8926 16.339 12.3942 9.616 22.010199999999998 87.8743 6.0515 0.11449 8.8701 38.9354 0.9996 0.9996 1.78 1.074 -0.9342 63.76 12.05 -11.45 5.327 9.676 True
0_52821 24.9556 13.3309 3.3116 4.1423 7.453899999999999 3649.917 11.595 0.66722 89.1338 21.4596 0.6843 0.9997 12.65 -2.023 8.801 124.6 0.1318 10.1 8.621 14.18 True
0_52910 74.9679 27.0058 21.6801 19.3566 41.036699999999996 6880.0562 29.391 0.012184 0.0 0.0 1.0 1.0 2.109 0.0 -0.0 3.321 0.0 -0.0 4.207 7.363 False
0_53033 86.8919 31.2649 23.324 21.9978 45.3218 1124.0264 20.066 0.011032 0.0 0.0 1.0 1.0 2.064 0.0 0.0 3.725 0.0 0.0 4.019 6.913 False
0_55695 41.5466 18.7224 10.7363 8.7861 19.522399999999998 58.3347 4.9742 0.16014 11.0445 12.0803 0.9917 1.0 3.228 1.179 -1.974 79.69 -5.355 -0.3835 5.665 9.75 True
0_57037 52.4334 17.1845 13.5289 13.1452 26.674100000000003 7480.8076 21.796 0.048147 5.1591 3.8547 1.0 1.0 6.787 -0.6337 -0.187 8.564 1.472 -0.5958 4.968 8.96 True
0_57552 46.4143 11.8311 12.185 8.1342 20.319200000000002 5445.3223 16.75 0.19271 2.2555 19.7984 1.0 0.9996 11.67 0.26 0.06621 48.71 -3.478 -6.845 5.293 10.25 False
0_57774 29.5321 16.7235 7.9245 4.6567 12.581199999999999 144.8398 4.8713 0.3177 24.8166 39.84 0.9884 0.9996 7.874 4.169 1.817 171.6 -7.954 -10.76 7.372 12.26 True
0_58677 48.5976 15.8859 13.3357 11.0303 24.366 941.7852 12.048 0.054997 1.7365 11.7383 1.0 1.0 7.168 0.03499 -0.2384 34.21 -0.4424 -2.532 5.155 9.435 False
0_58710 47.7961 16.0996 13.2319 10.8372 24.0691 170.1187 7.727 0.091177 4.346 16.0421 1.0 0.9999 5.832 -0.1856 -0.252 40.16 3.789 -6.127 5.201 9.477 True
0_59723 23.7519 20.1276 3.3358 5.8353 9.1711 9855.2773 17.241 0.6676 47.3561 72.3816 0.9548 0.9969 7.072 3.799 1.27 50.56 10.96 35.87 9.062 12.18 True
0_59948 43.7636 20.8434 11.099 11.3872 22.4862 279.8811 8.3687 0.078687 11.0792 3.3708 0.9996 1.0 4.502 1.522 -0.5311 32.51 0.2527 0.5029 5.485 9.156 True
0_61178 36.0551 17.3079 7.3265 7.7769 15.1034 37.8222 3.6827 0.24718 15.7185 21.9266 0.9979 0.9999 5.014 2.412 0.941 104.6 4.711 10.12 6.269 10.51 True
0_61328 26.5126 12.3459 6.5576 3.1088 9.6664 334.5591 5.5927 0.47624 42.9046 41.879 0.681 0.9998 10.46 2.732 -6.236 214.9 -11.86 -6.255 8.132 15.06 True
0_61612 31.0911 26.6713 5.234 11.5965 16.8305 47.7089 3.9923 0.10555 67.7075 11.4059 0.7837 1.0 7.059 -4.49 5.125 32.73 7.65 -0.02837 7.054 9.38 True
0_62192 29.3406 26.5585 16.9018 3.543 20.4448 913.1849 9.3776 0.1749 19.1459 67.0808 -0.9632 0.9976 8.347 -1.924 -0.2984 123.3 -6.132 9.16 7.409 8.121 True
0_62806 46.3588 16.8348 12.2933 10.8503 23.1436 148.3906 7.277 0.11357 11.2773 9.1378 0.9999 1.0 6.811 -1.937 1.09 37.48 0.6343 -2.895 5.297 9.482 True
0_63438 43.9515 19.6953 11.2056 10.9814 22.187 158.6851 7.1938 0.11851 13.6144 8.0073 0.9967 1.0 5.367 1.099 -1.531 34.62 0.3983 0.06143 5.471 9.304 True
0_66024 85.5314 34.299 24.3509 22.6337 46.9846 7175.188 32.899 0.010642 0.0 0.0 1.0 1.0 1.821 -0.0 -0.0 2.878 0.0 0.0 4.024 6.766 False
0_67056 37.7849 27.8327 14.3133 11.1478 25.461100000000002 623.4545 11.318 0.12113 0.0 17.6047 1.0 0.9999 0.3178 0.02399 0.0 25.35 -0.409 -5.234 6.034 8.604 True
0_67393 61.8791 22.4727 18.0602 16.5115 34.5717 11397.8545 29.426 0.014463 0.0 0.0 1.0 1.0 2.259 -0.0 0.0 3.576 0.0 0.0 4.545 8.048 False
0_68512 47.6757 15.9166 12.9502 10.715 23.6652 156.7186 7.4595 0.085059 1.2502 10.7719 1.0 1.0 8.244 0.05154 -0.1821 43.61 -2.366 -3.628 5.211 9.502 True
0_69254 22.5732 19.7835 4.425 5.1026 9.5276 13985.9062 12.299 0.21483 42.9654 142.0903 0.995 0.9816 6.995 5.12 -0.5705 124.4 -33.14 34.33 9.568 12.65 True
0_69306 49.5629 17.5883 14.5507 11.4311 25.9818 642.1992 11.545 0.10777 0.0 12.0073 1.0 1.0 0.9445 0.1847 0.0 23.28 -0.5585 -2.167 5.09 9.221 True
0_70360 48.2921 15.3169 13.6175 10.423 24.0405 171.2948 7.7778 0.12938 2.0855 15.5108 1.0 1.0 4.611 0.7625 0.2163 40.65 4.201 2.64 5.17 9.564 True
0_72438 69.2889 26.3458 19.7357 18.687 38.422700000000006 2403.1775 21.452 0.013013 0.0 0.0 1.0 1.0 2.271 0.0 0.0 3.906 0.0 0.0 4.34 7.512 False
0_74875 76.4508 65.1726 27.7912 19.3073 47.0985 465.4093 16.415 0.013625 0.0 0.0 1.0 1.0 3.612 -0.0 -0.0 4.628 -0.04429 -0.0 4.176 4.436 True
0_74909 52.806 45.6095 20.8606 12.3818 33.2424 55.3844 7.2119 0.054548 0.0 5.0125 1.0 1.0 6.131 0.0 -0.0 26.13 0.0374 1.86 4.901 5.334 True
0_75310 43.4872 13.7196 10.4902 8.2753 18.7655 66.0298 5.0401 0.18864 12.1291 35.0703 1.0 1.0 13.86 2.489 -0.2178 86.94 -15.3 -2.234 5.514 10.23 True
0_75554 44.8755 13.3877 11.3422 8.4496 19.791800000000002 93.8898 5.8719 0.22202 8.5975 24.1375 1.0 1.0 12.77 1.819 0.02947 71.97 3.186 2.833 5.405 10.15 True
0_76755 43.5334 16.1173 10.8387 8.9634 19.8021 68.3155 5.324 0.19363 14.1065 16.3987 0.9979 1.0 5.7 2.742 -2.085 68.2 -2.394 -0.4147 5.506 9.901 True
0_76897 104.1302 33.9358 27.106 23.5663 50.6723 1364.4496 22.885 0.0098673 0.0 0.0 1.0 1.0 1.937 0.0 -0.0 3.429 0.0 0.0 3.823 6.64 False
0_76985 43.0476 14.8308 11.8646 6.4975 18.362099999999998 121.4684 5.9229 0.24727 9.2118 41.481 0.9998 1.0 0.3282 -0.1247 -0.4405 111.8 14.33 -1.413 5.532 10.51 True
0_77289 30.2618 20.8553 6.4596 7.1271 13.5867 52.3049 3.8677 0.29269 42.635 46.1961 0.8042 0.9992 8.225 -3.089 3.692 114.5 -8.272 -22.74 7.207 10.7 True
0_77342 76.2022 75.9554 22.9706 22.6999 45.670500000000004 13.5561 6.1089 0.0054222 0.0 0.0 1.0 1.0 6.579 -0.0 -0.0 6.517 -0.03223 -0.0 4.174 4.179 True
0_77800 144.262 50.6172 32.4477 31.3543 63.80199999999999 2074.1943 30.25 0.0078367 0.0 0.0 1.0 1.0 1.449 0.0 0.0 2.527 0.0 -0.0 3.587 5.891 False
0_78697 130.8488 45.7718 32.0499 29.2953 61.345200000000006 4946.2896 36.53 0.0081506 0.0 0.0 1.0 1.0 1.507 0.0 0.0 2.409 0.0 0.0 3.637 6.053 False
0_80558 54.0781 16.4991 15.6646 13.0453 28.709899999999998 13954.8457 26.925 0.022422 0.0 5.893 1.0 0.9999 2.66 -0.0 0.0 10.93 0.2605 -2.117 4.855 9.026 False
0_81152 63.8706 63.4314 18.799 18.5179 37.316900000000004 440.1475 13.711 0.026726 0.0 0.0 1.0 1.0 4.876 0.0 -0.0 4.927 0.001253 -0.0 4.481 4.495 True
0_83179 108.19 94.0462 34.7021 27.9174 62.6195 2192.3552 30.17 0.016276 0.0 0.0 1.0 1.0 7.72 -0.0 -0.0 2.736 0.03688 -0.0 3.783 3.966 True
0_83718 50.6538 16.3251 14.6083 11.9659 26.574199999999998 6445.0513 20.886 0.056637 0.0 8.4286 1.0 1.0 2.907 0.0 0.0 17.94 -3.627 0.5744 5.031 9.247 False
0_84213 23.6925 20.9576 7.8841 3.6461 11.5302 828.3066 10.017 0.63243 28.142 96.7401 0.9685 1.0 12.52 -4.282 3.046 156.9 -21.29 -2.092 9.094 11.81 True
0_84364 47.5244 15.8337 13.427 9.9053 23.3323 134.0907 7.1555 0.1515 2.1788 30.2779 1.0 0.9996 2.347 -0.3173 -0.03808 47.94 4.25 10.59 5.216 9.612 True
0_84385 47.3851 17.7584 12.9396 11.6882 24.6278 723.2656 11.465 0.10773 11.8582 16.4691 0.9994 1.0 6.374 0.4232 2.399 20.32 -5.829 -1.548 5.227 9.28 True
0_86173 37.0408 15.6103 10.6557 5.78 16.4357 100.6365 5.1901 0.25887 13.0942 79.8364 0.9984 0.9976 5.264 0.4978 0.6317 137.5 -13.18 -24.73 6.122 11.15 True
0_86910 44.3905 14.2484 11.0316 8.8197 19.8513 69.0583 5.2136 0.10524 12.4837 24.5505 0.9997 1.0 14.79 1.513 -1.942 84.96 -1.963 2.592 5.442 10.05 True
0_86933 145.1807 116.8228 36.9889 32.2504 69.2393 12527.4268 50.783 0.03826 0.0 0.0 1.0 1.0 9.723 0.0 0.0 2.917 -0.08446 0.0 3.578 3.711 True
0_88167 132.9268 43.8598 32.5238 28.6778 61.2016 7293.9468 40.255 0.0081697 0.0 0.0 1.0 1.0 1.838 0.0 0.0 2.337 0.0 0.0 3.624 6.109 False
0_88342 70.6368 69.3476 21.0033 20.2274 41.2307 668.8467 16.414 0.021063 0.0 0.0 1.0 1.0 4.219 -0.0 0.0 4.302 0.04292 0.0 4.298 4.33 True
0_88671 46.2599 16.923 12.2206 10.9151 23.1357 154.7285 7.3527 0.10998 6.3037 12.6388 1.0 1.0 10.16 0.2067 0.5407 36.97 -5.035 1.951 5.304 9.471 True
0_89364 46.1876 16.2781 12.1602 10.525 22.685200000000002 131.3383 6.9106 0.095794 2.6974 7.3834 1.0 1.0 11.05 0.1583 -0.1241 46.69 1.75 2.286 5.309 9.568 True
0_89952 103.0011 26.7699 29.0047 3.5134 32.5181 5169.4595 300.69 0.98225 0.0 128.2173 1.0 0.1652 1.217 0.0 -0.0 25.42 5.977 -1.666 3.81 8.062 True
0_90002 32.1189 25.124 5.6859 10.9059 16.5918 1443.7142 9.9347 0.12446 11.8719 14.4128 0.9933 0.9998 3.409 0.1112 -0.8504 27.67 3.82 -8.479 6.863 9.52 True
0_90796 49.4906 16.1691 14.3983 11.2071 25.605400000000003 307.6945 9.4155 0.079214 0.0 19.5437 1.0 0.9999 1.503 -0.001418 0.0 33.38 -7.311 -4.373 5.097 9.366 True
0_91845 145.726 43.6491 33.3359 29.0201 62.356 6213.9692 39.174 0.0080185 0.0 0.0 1.0 1.0 2.553 0.0 0.0 2.361 -0.0 -0.0 3.572 6.088 False
0_92470 122.4645 121.4443 32.5986 32.3809 64.9795 7084.2319 41.851 0.021304 0.0 0.0 1.0 1.0 3.575 0.0 0.0 3.268 -0.03648 -0.0 3.663 3.668 True
0_93509 72.8408 29.9207 21.0967 20.0289 41.1256 6583.2158 29.127 0.012158 0.0 0.0 1.0 1.0 2.001 -0.0 -0.0 3.236 0.0 0.0 4.251 7.196 False
0_94327 64.5617 24.9312 18.7926 17.5985 36.3911 5448.9185 25.316 0.01374 0.0 0.0 1.0 1.0 2.264 0.0 0.0 3.714 -0.0 -0.0 4.462 7.747 False
0_95938 43.2974 20.0691 12.2339 9.1164 21.3503 86.1579 5.9392 0.15554 15.9717 9.9997 0.9974 1.0 4.501 -2.21 0.9138 66.87 -1.715 3.228 5.51 9.426 True
0_98142 37.0382 13.8145 10.2325 5.1846 15.4171 10314.1553 15.336 0.091978 13.8172 90.5811 0.9955 0.994 0.9364 2.858 -1.509 96.66 -7.096 -14.86 6.123 11.66 True
0_98253 45.2029 17.8165 12.668 9.3859 22.0539 113.0114 6.6272 0.18862 9.14 33.9143 0.9961 0.9997 1.873 0.8772 2.007 53.98 -5.122 9.595 5.37 9.584 True
0_98286 72.7625 25.2967 19.3948 18.8904 38.2852 368.057 13.325 0.01306 0.0 0.0 1.0 1.0 2.435 0.0 -0.0 4.896 0.0 -0.0 4.278 7.492 False
