col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 5447
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_87267 127.288 102.3472 33.3544 24.7935 58.1479 4717.7622 34.513 0.017694 0.0 0.0 1.0 1.0 4.969 0.0 -0.0 2.795 0.04309 -0.0 3.673 3.847 True
0_88994 38.4357 16.2495 10.33 5.0026 15.3326 3411.6284 12.306 0.28794 6.6038 66.4361 0.9999 0.9973 4.134 1.078 0.2678 101.0 15.04 15.48 5.92 10.76 True
0_91101 74.2064 70.8186 20.0297 18.2612 38.29089999999999 634.137 15.309 0.005706 0.0 0.0 1.0 1.0 4.523 0.0 -0.0 4.664 0.0253 -0.0 4.223 4.3 True
0_92432 146.9993 146.483 30.6722 30.5046 61.1768 866.9584 23.564 0.013546 0.0 0.0 1.0 1.0 2.894 0.0 -0.0 2.892 0.02162 -0.0 3.572 3.574 True
0_94279 102.0664 101.752 24.3705 24.222 48.5925 1606.722 23.143 0.0071246 0.0 0.0 1.0 1.0 3.284 -0.0 -0.0 3.24 -0.02157 -0.0 3.839 3.842 True
0_96002 50.0757 48.3949 14.0533 11.8087 25.862000000000002 52.6301 6.0148 0.091705 3.9269 22.9209 1.0 0.9998 11.84 0.7871 -1.164 28.76 -4.652 -7.849 5.037 5.14 True
0_104163 140.2283 126.478 31.376 28.1956 59.571600000000004 7460.0381 39.698 0.016338 0.0 0.0 1.0 1.0 2.265 -0.0 0.0 2.383 -0.0004537 -0.0 3.604 3.665 True
0_106705 144.8445 113.1014 36.9507 27.3658 64.31649999999999 5235.9072 38.233 0.026062 0.0 0.0 1.0 1.0 10.94 0.0 -0.0 2.472 0.05274 0.0 3.606 3.811 True
0_108228 131.7711 106.3037 32.8913 25.1846 58.075900000000004 5455.8672 35.816 0.015487 0.0 0.0 1.0 1.0 4.191 0.0 -0.0 2.708 -0.03643 0.0 3.648 3.798 True
0_109617 97.4479 95.9133 23.7818 23.1459 46.9277 1964.5883 23.712 0.015695 0.0 0.0 1.0 1.0 3.3 -0.0 0.0 3.32 0.03438 0.0 3.885 3.902 True
0_111772 89.2791 76.64 29.4404 20.1562 49.596599999999995 1036.0557 20.869 0.018377 0.0 0.0 1.0 1.0 3.258 -0.0 -0.0 4.06 0.01587 0.0 3.983 4.231 True
0_112080 66.8662 21.5923 17.1116 14.7533 31.8649 6035.9082 23.499 0.015691 0.0 0.0 1.0 1.0 2.399 0.0 0.0 4.284 -0.0 0.0 4.403 7.975 False
0_112298 93.3403 28.3553 22.0834 18.3326 40.416 7763.0337 29.931 0.012371 0.0 0.0 1.0 1.0 1.974 0.0 0.0 3.43 0.0 -0.0 3.941 7.034 False
0_113148 62.6101 61.3451 16.7432 16.0265 32.7697 313.2752 11.411 0.025065 0.0 0.0 1.0 1.0 5.705 0.0 -0.0 5.802 -0.0788 0.0 4.519 4.564 True
0_121008 31.6767 30.4189 4.0573 11.5887 15.645999999999999 13599.8984 15.943 0.048205 72.1085 20.8122 0.8589 0.9997 6.279 0.8607 5.33 24.46 5.559 8.442 6.916 8.679 True
0_131572 60.6743 55.3783 18.4808 14.7546 33.2354 333.0912 11.673 0.019229 0.0 0.0 1.0 1.0 5.406 0.0 -0.0 6.154 0.08386 -0.0 4.569 4.782 True
0_132593 62.4267 61.8386 16.4234 16.0891 32.5125 297.0743 11.189 0.015778 0.0 0.0 1.0 1.0 5.796 -0.0 -0.0 5.741 0.07664 -0.0 4.528 4.549 True
