col.0: MtotZAMS/Msun  col.1:num mergers
430582573.8796976 3662
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_61228 51.4656 50.9159 10.798 10.2354 21.0334 1583.2245 12.377 0.082952 12.6146 25.455 1.0 0.9996 28.33 2.709 2.672 38.45 -5.127 7.306 4.964 5.001 True
0_65261 35.1224 33.5879 5.8672 4.1546 10.0218 2580.5222 11.867 0.60862 6.1516 94.477 1.0 0.9968 125.8 1.96 -0.3709 150.9 6.644 22.98 6.295 6.548 True
0_69871 37.6793 13.226 5.8862 4.2866 10.172799999999999 10413.7002 13.38 0.4023 10.2653 33.7143 1.0 0.9999 6.678 1.858 0.0549 110.3 -13.09 -3.124 5.999 11.08 True
0_82186 37.2787 37.2467 5.3856 5.3305 10.7161 767.5196 8.335 0.53574 59.6043 36.6412 1.0 1.0 135.9 -12.49 3.258 120.9 51.64 1.303 6.063 6.067 True
0_97139 66.8983 55.0522 23.6327 14.1239 37.7566 670.2356 15.119 0.015392 0.0 0.0 1.0 1.0 4.218 0.0 0.0 5.705 0.06233 0.0 4.383 4.763 True
0_102133 31.9699 29.7456 5.8512 3.2075 9.0587 1929.7753 9.5949 0.57715 37.1801 92.3926 0.9994 0.9998 133.2 5.732 13.26 219.2 49.95 -5.616 6.754 7.211 True
0_108340 32.4037 12.8695 4.2044 3.5938 7.7982 1927.8325 11.052 0.70295 29.4029 107.3106 0.9185 0.9994 6.803 -2.991 3.204 158.1 46.44 13.67 6.719 11.99 True
0_110590 102.8815 89.4054 25.933 19.451 45.384 8534.5312 33.364 0.020736 0.0 0.0 1.0 1.0 2.789 0.0 -0.0 3.237 -0.003626 -0.0 3.847 4.023 True
0_114469 42.5126 39.9857 9.6232 6.658 16.281200000000002 541.5517 7.8107 0.13538 23.4608 41.2877 0.9997 0.9997 57.27 0.1133 -9.71 86.9 -25.48 7.279 5.511 5.754 True
0_122655 54.6976 52.419 13.8287 10.9326 24.7613 646.0976 11.167 0.10447 3.8725 8.1296 1.0 1.0 9.542 -1.453 -1.115 33.0 3.394 1.743 4.802 4.918 True
0_128850 82.5238 78.9615 19.8608 17.7282 37.589 2511.2808 21.326 0.0022175 0.0 0.0 1.0 1.0 3.918 0.0 -0.0 4.024 -0.008022 -0.0 4.082 4.182 True
0_130263 130.7811 89.8038 37.3624 19.5574 56.9198 166.9827 14.348 0.023765 0.0 0.0 1.0 1.0 14.45 0.0 -0.0 4.901 0.0943 -0.0 3.683 3.979 True
0_135574 35.0271 11.9276 4.8941 3.7232 8.6173 514.0973 6.5613 0.56044 14.703 115.8041 0.9997 0.9987 5.498 -0.6935 -0.2624 183.5 45.78 20.19 6.332 11.74 True
0_138118 49.045 48.9279 9.77 9.6001 19.3701 283.0074 8.7003 0.39271 26.3756 20.4184 0.9998 1.0 50.11 2.486 7.78 51.54 -0.07785 -0.3271 5.098 5.106 True
0_154034 81.3556 70.4525 22.2393 16.3821 38.6214 1166.8088 17.877 0.015775 0.0 0.0 1.0 1.0 4.055 0.0 -0.0 4.775 0.05367 -0.0 4.096 4.307 True
0_154306 61.8216 59.7496 15.2418 14.1579 29.3997 363.2306 10.912 0.0058437 0.0 0.0 1.0 1.0 6.159 -0.0 0.0 6.223 -0.03497 0.0 4.542 4.617 True
0_158833 44.6082 42.9924 9.2778 7.7341 17.011899999999997 502.5917 7.9942 0.14562 3.3722 13.6408 1.0 1.0 62.24 -0.8805 -0.5552 70.42 13.56 -0.04444 5.364 5.495 True
0_167976 51.3972 50.8545 11.2476 10.612 21.8596 85.7505 6.2796 0.21357 11.1995 14.611 1.0 1.0 42.77 -3.777 -3.429 44.45 3.185 1.595 4.965 4.996 True
0_168269 122.4611 118.3921 23.8471 22.7437 46.5908 5708.4282 30.84 0.0030012 0.0 0.0 1.0 1.0 2.901 -0.0 -0.0 2.918 -0.008548 0.0 3.711 3.736 True
0_169109 52.8195 52.7559 11.1346 11.0203 22.1549 309.3074 8.5155 0.073159 16.3546 12.0669 1.0 1.0 32.02 5.742 3.28 35.8 2.122 3.05 4.903 4.906 True
0_173436 55.3484 50.5448 15.6772 10.6623 26.3395 1598.8638 14.571 0.089852 0.0 10.583 1.0 1.0 5.539 -0.0 -0.0 29.84 4.352 1.69 4.759 5.001 True
0_176479 121.9042 108.691 26.6635 21.8584 48.5219 11672.5332 38.107 0.015373 0.0 0.0 1.0 1.0 2.552 0.0 0.0 2.796 0.02533 -0.0 3.714 3.826 True
0_185684 84.7504 83.1969 18.6589 18.0214 36.6803 2850.7646 21.63 0.010113 0.0 0.0 1.0 1.0 3.917 -0.0 -0.0 3.905 -0.03619 0.0 4.056 4.081 True
0_191200 75.6035 74.9824 16.9969 16.7094 33.7063 1659.4778 17.732 0.0072976 0.0 0.0 1.0 1.0 4.523 -0.0 0.0 4.445 0.03125 0.0 4.209 4.223 True
0_193392 88.9773 84.1111 20.69 18.4059 39.0959 5789.4609 27.126 0.019263 0.0 0.0 1.0 1.0 3.394 0.0 0.0 3.557 0.04135 0.0 3.995 4.085 True
0_195789 86.9915 79.6067 20.7432 17.573 38.3162 5100.9419 25.843 0.014006 0.0 0.0 1.0 1.0 3.469 0.0 0.0 3.739 0.04164 -0.0 4.019 4.135 True
0_207578 88.1812 80.97 21.8214 18.0907 39.912099999999995 5313.7026 26.915 0.017356 0.0 0.0 1.0 1.0 3.357 0.0 0.0 3.644 -0.04117 0.0 4.002 4.142 True
0_208766 71.7876 67.4827 18.53 15.8569 34.3869 2439.1328 19.795 0.017815 0.0 0.0 1.0 1.0 4.237 -0.0 0.0 4.498 -0.05866 0.0 4.271 4.419 True
0_210815 60.3563 58.4564 14.8464 13.5918 28.4382 636.2477 12.261 0.020963 0.0 5.2939 1.0 1.0 5.917 0.0 -0.0 9.238 1.031 2.26 4.59 4.663 True
0_212606 128.7265 128.2346 24.0843 23.9084 47.9927 3081.5854 26.992 0.019997 0.0 0.0 1.0 1.0 3.059 -0.0 -0.0 3.071 -0.01668 -0.0 3.677 3.679 True
0_217971 57.5001 55.9753 14.3046 12.7162 27.0208 1202.6986 13.881 0.054445 0.0 2.7206 1.0 1.0 5.751 0.0 -0.0 14.71 0.3484 1.118 4.691 4.771 True
0_221489 39.6638 36.7873 9.062 5.5934 14.6554 3115.4353 12.518 0.37216 26.2222 51.2929 1.0 0.9982 62.38 -10.09 -0.5233 108.1 7.976 -15.92 5.76 6.091 True
0_233124 27.2923 18.4742 5.6891 3.2036 8.8927 1186.7646 7.0791 0.43502 45.6903 54.6242 0.9953 1.0 5.177 6.319 -0.4973 185.4 -17.31 -0.2458 7.74 11.68 True
0_257272 147.489 125.5983 28.8041 23.5968 52.4009 5752.1597 33.669 0.0038908 0.0 0.0 1.0 1.0 2.587 0.0 0.0 2.834 -0.01012 0.0 3.599 3.692 True
0_263737 49.1552 48.8798 9.6019 9.3403 18.9422 2451.5273 12.704 0.038642 14.0216 5.5727 1.0 1.0 43.91 -5.671 -1.943 34.25 -2.783 -1.099 5.093 5.113 True
0_267931 26.309 24.1158 8.1891 3.5328 11.7219 554.3931 11.325 0.73318 69.5517 119.5252 0.1296 0.9998 18.06 0.6814 -7.636 164.3 -2.69 -6.451 8.0 9.818 True
0_268193 83.332 66.0778 28.1464 15.6825 43.8289 483.7511 15.508 0.019695 0.0 0.0 1.0 1.0 3.755 0.0 0.0 5.416 -0.03472 0.0 4.07 4.41 True
0_275286 45.5315 45.312 8.2012 7.9981 16.1993 3438.9646 13.035 0.253 30.5064 45.5323 0.9992 0.9998 65.11 3.255 11.94 44.98 -15.26 4.913 5.32 5.342 True
0_276069 43.4569 43.0242 7.7872 7.2409 15.0281 7864.7578 22.968 0.64502 53.7465 37.2629 0.9992 0.9998 55.18 9.624 12.63 62.89 -1.779 6.208 5.466 5.527 True
0_278187 145.6762 92.7007 40.0316 19.8736 59.905199999999994 3816.355 32.689 0.046511 0.0 0.0 1.0 1.0 17.76 -0.0 -0.0 3.134 -0.06209 -0.0 3.63 3.946 True
0_283617 79.1986 68.6022 21.9638 15.8996 37.8634 1029.3521 17.054 0.012869 0.0 0.0 1.0 1.0 4.162 0.0 -0.0 4.956 0.05095 -0.0 4.13 4.354 True
0_292741 60.156 53.9473 17.6073 12.8469 30.4542 199.977 9.5806 0.036926 0.0 5.5337 1.0 1.0 6.233 0.0 0.0 19.12 1.223 0.1546 4.576 4.825 True
0_305008 47.7364 17.4171 11.0079 4.4306 15.4385 12348.9541 16.655 0.26251 14.1251 116.8301 0.999 0.9899 5.888 -1.358 -0.7213 99.74 -1.083 -13.09 5.151 9.795 True
0_305324 60.5301 56.9326 16.002 13.6834 29.6854 1325.2747 15.219 0.021931 0.0 2.3076 1.0 1.0 5.188 0.0 -0.0 8.33 0.8874 -0.5788 4.573 4.731 True
0_306716 70.0762 67.3114 16.8369 15.4106 32.2475 1191.2363 15.778 0.0090629 0.0 0.0 1.0 1.0 4.874 -0.0 0.0 4.992 0.04215 -0.0 4.318 4.393 True
0_315281 72.4941 68.848 17.7054 15.8708 33.5762 2515.3284 19.618 0.028872 0.0 0.0 1.0 1.0 4.301 -0.0 0.0 4.548 -0.01236 -0.0 4.262 4.362 True
0_315471 99.531 73.8198 33.058 17.2885 50.3465 4087.97 29.271 0.018832 0.0 0.0 1.0 1.0 4.368 -0.0 0.0 3.744 0.05174 -0.0 3.888 4.226 True
0_320386 70.6103 65.0295 18.4526 15.4052 33.8578 2245.3123 19.149 0.0012169 0.0 0.0 1.0 1.0 4.305 -0.0 0.0 4.61 0.001636 -0.0 4.296 4.458 True
0_328883 53.8454 52.6983 12.4357 11.0239 23.459600000000002 339.8573 9.1352 0.10059 3.2428 5.7254 1.0 1.0 23.34 0.8236 0.3728 35.05 2.882 -1.937 4.847 4.907 True
0_336195 66.9584 65.4666 16.1781 15.2595 31.4376 963.0065 14.683 0.022302 0.0 0.0 1.0 1.0 5.17 0.0 -0.0 5.231 -0.07916 0.0 4.396 4.462 True
0_340827 114.3856 85.535 32.157 18.5073 50.6643 8486.957 35.677 0.0018213 0.0 0.0 1.0 1.0 2.917 0.0 0.0 3.226 -0.005797 -0.0 3.768 4.042 True
0_342703 123.237 110.2319 27.3914 22.1434 49.534800000000004 11961.3896 38.922 0.0011019 0.0 0.0 1.0 1.0 2.508 0.0 -0.0 2.724 -0.001257 0.0 3.707 3.829 True
0_355136 38.8993 38.5606 6.0001 5.6442 11.6443 7849.7056 15.078 0.48854 28.127 47.781 1.0 0.9999 90.96 -0.7708 -1.677 69.18 0.6538 -3.492 5.878 5.929 True
0_360982 68.7965 68.1937 15.8052 15.5168 31.322 1938.2325 17.448 0.010069 0.0 0.0 1.0 1.0 4.738 0.0 0.0 4.654 -0.04409 0.0 4.356 4.374 True
0_361389 84.49 79.871 19.5523 17.634 37.1863 4670.0132 24.74 0.022288 0.0 0.0 1.0 1.0 3.631 -0.0 -0.0 3.806 -0.04297 -0.0 4.056 4.134 True
0_370701 58.521 57.3905 14.567 13.6701 28.237099999999998 32.8686 5.6061 0.013557 0.0 2.8748 1.0 1.0 8.796 0.0 -0.0 11.65 0.1319 -0.85 4.655 4.701 True
0_371516 91.1317 86.5318 21.1301 18.8279 39.958 3861.5605 24.869 0.010087 0.0 0.0 1.0 1.0 3.511 0.0 -0.0 3.634 0.03212 -0.0 3.968 4.058 True
0_378523 29.6193 21.6968 9.0775 3.5435 12.621 323.075 6.8354 0.49894 25.9281 80.8111 0.9985 0.9979 9.191 2.298 0.4474 175.3 1.058 18.81 7.191 10.29 True
0_379243 38.1909 13.2723 7.8827 3.508 11.390699999999999 5398.1641 24.496 0.80056 11.6311 114.0111 0.9943 0.9994 6.186 -1.721 -1.709 125.1 11.35 -9.602 5.916 11.45 True
0_379830 44.3204 17.7402 9.7404 4.1039 13.8443 2618.2114 10.152 0.2118 15.9059 56.3407 0.9965 0.9992 5.005 -2.999 1.303 125.1 11.22 7.239 5.377 9.969 True
0_392552 95.4888 85.7886 22.6132 18.6443 41.2575 1538.3164 20.2 0.0063453 0.0 0.0 1.0 1.0 3.758 0.0 -0.0 4.105 0.02378 -0.0 3.919 4.039 True
0_398786 35.5573 15.2028 8.3593 3.1576 11.5169 216.4691 4.8039 0.28951 13.3158 71.06 0.9985 0.9981 7.259 0.6581 -0.7186 209.6 -3.682 -15.4 6.217 11.52 True
0_403673 74.4534 74.3286 17.0473 16.939 33.9863 113.8373 9.0553 0.023381 0.0 0.0 1.0 1.0 6.301 0.0 0.0 6.267 -0.08714 0.0 4.23 4.233 True
0_407240 48.0161 32.5153 8.7345 3.5717 12.3062 256.7501 5.8344 0.41095 28.52 35.7062 0.9987 0.9997 12.69 5.082 2.726 183.2 -7.058 -6.693 5.168 6.732 True
0_408185 39.154 37.4433 7.3696 5.5534 12.923 1932.944 12.141 0.54226 27.4364 47.6374 0.9996 0.9996 96.29 2.715 -9.677 114.7 29.07 -9.521 5.826 6.031 True
0_408195 96.0816 94.2341 20.7846 19.7728 40.5574 5072.1011 26.973 0.016118 0.0 0.0 1.0 1.0 3.352 0.0 -0.0 3.378 -0.0397 -0.0 3.916 3.957 True
0_410408 46.5001 46.1807 8.7254 8.3853 17.1107 5668.4297 15.216 0.22404 22.4722 48.5734 0.9997 0.9991 53.6 -5.831 -7.097 22.67 -5.423 -11.54 5.251 5.285 True
0_411134 39.5308 34.9129 13.7395 5.092 18.8315 1536.2324 11.072 0.2194 3.7693 38.9744 1.0 0.9997 12.42 1.7 0.6495 97.74 -11.51 4.424 5.762 6.319 True
0_437212 76.3367 65.9885 21.6291 15.5295 37.1586 1494.609 18.458 0.01029 0.0 0.0 1.0 1.0 4.04 0.0 -0.0 4.813 -0.04207 0.0 4.179 4.418 True
0_446022 38.092 13.8544 8.5862 3.2972 11.8834 294.2789 5.3386 0.28921 12.1419 101.2888 0.9906 0.9947 4.859 2.606 -1.713 196.3 6.332 -25.08 5.92 11.46 True
0_455828 82.9308 78.237 19.4265 17.4402 36.8667 1478.8816 18.42 0.023258 0.0 0.0 1.0 1.0 4.215 0.0 0.0 4.446 0.04725 0.0 4.078 4.158 True
0_462103 41.5943 40.8789 7.1134 6.4184 13.5318 8934.125 19.292 0.56746 60.3275 31.5018 0.9987 1.0 74.8 -16.78 15.88 63.89 -28.42 1.155 5.619 5.693 True
0_463755 53.6538 53.6329 11.2432 11.1981 22.4413 910.4464 11.528 0.16616 14.7979 13.2391 1.0 1.0 34.79 3.527 -2.919 26.49 -6.037 -0.5661 4.866 4.867 True
0_469609 95.2538 81.3869 26.722 18.5203 45.2423 5591.4385 29.765 0.0090355 0.0 0.0 1.0 1.0 2.925 0.0 -0.0 3.493 -0.02592 -0.0 3.921 4.15 True
0_480591 33.2366 11.3724 4.1901 3.3782 7.568300000000001 3969.3774 17.779 0.80836 102.92 88.5703 0.5475 0.9998 15.24 0.9194 10.63 154.2 33.47 7.644 6.598 12.17 True
0_494762 40.2148 38.0658 8.3308 5.7725 14.1033 1116.5507 8.7362 0.24022 9.2911 30.4179 1.0 0.9999 78.2 -0.7838 -0.4974 80.12 20.11 -3.596 5.715 5.96 True
0_497924 34.356 31.2618 8.0577 3.8201 11.8778 5669.8164 11.407 0.26582 30.2197 204.863 0.9997 0.9692 71.1 4.299 -9.471 95.62 -61.34 -42.29 6.379 6.901 True
0_510204 50.7381 50.1442 10.4898 9.9292 20.419 1700.4875 12.25 0.019697 14.148 24.3413 1.0 0.9998 38.23 -5.798 0.04021 37.01 10.89 -5.282 5.002 5.038 True
0_511719 145.4389 145.0472 25.5141 25.3758 50.8899 5931.6294 33.29 0.018395 0.0 0.0 1.0 1.0 2.674 0.0 -0.0 2.679 0.01694 -0.0 3.605 3.606 True
0_515207 89.4521 82.6584 20.9418 18.1635 39.1053 5751.5342 27.078 0.022676 0.0 0.0 1.0 1.0 3.374 0.0 0.0 3.622 -0.03135 -0.0 3.988 4.09 True
0_520254 46.5181 16.7393 10.5646 3.9955 14.5601 9718.627 16.46 0.40997 16.5252 107.9986 0.9945 0.9999 2.19 -3.246 1.951 102.4 29.55 1.897 5.226 10.08 True
0_521386 49.3883 48.3199 10.4359 9.3713 19.8072 1389.1851 13.255 0.3967 15.7605 66.2653 0.9999 0.999 43.56 5.22 4.046 31.77 17.46 -17.15 5.07 5.138 True
0_525361 104.841 97.7501 22.6336 20.2757 42.9093 4336.1875 27.028 0.022742 0.0 0.0 1.0 1.0 3.222 -0.0 0.0 3.419 0.0002277 -0.0 3.832 3.899 True
0_529132 27.2023 25.9354 9.2179 3.8272 13.0451 353.2699 6.1811 0.32119 49.1713 30.2108 0.6248 0.9997 13.9 2.475 6.517 167.8 -5.859 5.827 7.755 9.125 True
0_531017 107.2568 98.5282 23.1667 20.2545 43.4212 12148.0635 35.475 0.020663 0.0 0.0 1.0 1.0 2.79 0.0 0.0 2.991 0.02259 -0.0 3.813 3.893 True
0_531737 68.0539 66.8843 15.8802 15.3263 31.2065 1880.6028 17.268 0.012316 0.0 0.0 1.0 1.0 4.77 0.0 -0.0 4.734 0.053 0.0 4.372 4.407 True
0_533614 31.3792 13.5777 4.2406 3.4083 7.648899999999999 2995.7966 9.5668 0.57381 93.8408 56.9828 -0.7177 0.9972 14.89 -3.771 -3.717 163.9 1.137 -24.93 6.88 12.1 True
0_539737 95.591 86.7227 22.1107 18.6913 40.802 7402.0645 29.803 0.022291 0.0 0.0 1.0 1.0 3.131 0.0 0.0 3.423 0.0242 -0.0 3.918 4.027 True
0_545708 89.7738 76.4552 25.8453 17.7063 43.5516 4430.6152 27.255 0.020333 0.0 0.0 1.0 1.0 3.096 0.0 -0.0 3.791 -0.02196 0.0 3.982 4.226 True
0_557148 84.5772 82.4173 19.0379 18.1435 37.1814 498.5585 14.108 0.021166 0.0 0.0 1.0 1.0 4.81 0.0 -0.0 4.898 0.06108 0.0 4.057 4.09 True
0_560003 71.9958 71.7865 16.2105 16.1057 32.316199999999995 2338.5483 18.729 0.024759 0.0 0.0 1.0 1.0 4.502 0.0 0.0 4.471 -0.06486 0.0 4.285 4.29 True
0_562916 36.6683 19.6222 10.8533 3.9259 14.779200000000001 1977.135 12.525 0.52865 19.5211 98.2575 0.9932 0.9996 6.622 -1.212 1.158 121.4 20.15 6.357 6.074 10.21 True
0_564424 48.0356 48.0076 9.2792 9.2074 18.4866 218.4302 6.9128 0.15104 20.2004 16.7759 1.0 1.0 64.06 -8.356 -2.457 61.19 12.29 1.707 5.158 5.16 True
0_581594 72.533 69.1284 17.8964 15.9925 33.8889 2538.8303 19.785 0.0018265 0.0 0.0 1.0 1.0 4.274 -0.0 0.0 4.391 -0.006927 -0.0 4.26 4.367 True
0_582199 98.3947 88.5858 23.0955 19.1072 42.2027 8085.1665 31.244 0.014396 0.0 0.0 1.0 1.0 3.012 0.0 -0.0 3.283 -0.0347 0.0 3.89 4.013 True
0_586665 38.5957 38.4146 5.7299 5.5542 11.284099999999999 11038.3574 14.26 0.35752 16.2826 38.1412 1.0 0.9982 102.8 4.61 0.6786 54.55 -19.0 14.71 5.916 5.942 True
0_590669 38.8948 34.6388 12.4373 5.0233 17.4606 468.382 7.8341 0.22175 5.4939 78.3391 1.0 0.9985 27.31 -1.955 -1.86 132.9 11.25 -12.72 5.825 6.356 True
0_593517 100.7645 96.2121 21.7329 20.0187 41.751599999999996 9902.1191 32.708 0.017117 0.0 0.0 1.0 1.0 2.988 0.0 0.0 3.078 -0.03485 0.0 3.869 3.926 True
0_593735 90.3099 85.5315 20.3639 18.5446 38.908500000000004 2209.5457 21.209 0.020176 0.0 0.0 1.0 1.0 3.827 0.0 0.0 3.992 -0.04635 -0.0 3.98 4.044 True
0_604812 93.9211 93.092 19.7273 19.4238 39.1511 7499.1519 29.039 0.02017 0.0 0.0 1.0 1.0 3.276 0.0 -0.0 3.273 -0.03947 0.0 3.942 3.953 True
0_610893 53.2629 52.3178 12.1806 11.1462 23.3268 162.9539 7.5584 0.11027 6.0382 6.6155 1.0 1.0 24.56 -0.00273 1.235 37.63 0.5577 0.05824 4.874 4.922 True
0_612679 49.6611 48.6866 10.4849 9.5302 20.0151 2013.6445 12.699 0.10132 22.0113 20.3076 1.0 1.0 41.78 7.856 -1.939 34.99 8.426 -1.622 5.055 5.123 True
0_617801 52.2738 51.4806 11.3615 10.5372 21.898699999999998 1292.8181 12.171 0.10605 15.7911 22.665 0.9998 0.9997 30.86 3.217 5.515 41.88 1.043 6.983 4.922 4.972 True
0_622068 33.1409 32.9658 4.1719 4.034 8.2059 1075.5898 8.0229 0.59004 68.6895 94.622 0.9997 0.9915 185.1 17.25 9.518 142.1 -51.21 -36.55 6.617 6.649 True
0_629008 38.5834 30.2813 8.1539 3.26 11.4139 64.945 3.3167 0.16638 33.6282 143.1609 0.9917 0.9954 6.668 2.06 -4.961 246.2 11.99 26.1 5.875 7.082 True
0_642372 101.0939 89.7978 23.5322 19.106 42.6382 5437.8101 28.428 0.0082754 0.0 0.0 1.0 1.0 3.113 0.0 0.0 3.434 0.0251 0.0 3.864 3.988 True
0_644585 107.1731 93.7687 24.6225 19.6692 44.2917 10867.665 34.923 0.020653 0.0 0.0 1.0 1.0 2.754 0.0 0.0 3.112 0.01769 -0.0 3.813 3.941 True
0_645837 51.7607 50.4662 11.8368 10.4799 22.3167 1939.2578 14.151 0.22221 7.2639 9.7305 1.0 0.9999 20.79 -0.4536 1.689 32.15 -0.4603 -3.529 4.94 5.027 True
0_655121 92.2656 77.0817 25.0831 17.1273 42.21040000000001 2975.0625 24.081 0.021416 0.0 0.0 1.0 1.0 3.275 0.0 0.0 4.105 -0.02233 -0.0 3.952 4.178 True
0_655499 128.988 121.307 26.4456 23.3382 49.7838 10358.6875 37.737 0.018335 0.0 0.0 1.0 1.0 2.56 0.0 -0.0 2.695 -0.0154 0.0 3.676 3.753 True
0_660628 104.2142 96.0694 22.738 19.9789 42.716899999999995 10891.9971 34.076 0.018613 0.0 0.0 1.0 1.0 2.873 -0.0 0.0 3.057 0.03134 0.0 3.838 3.917 True
0_663558 45.2429 45.1812 8.1312 8.0401 16.171300000000002 677.3961 8.3917 0.17633 36.6334 19.5958 1.0 0.9998 76.16 -14.87 -0.3546 52.65 -14.77 5.923 5.341 5.346 True
0_666625 110.6349 110.356 23.0558 22.8628 45.9186 39.4559 8.5643 0.0071721 0.0 0.0 1.0 1.0 5.547 0.0 -0.0 5.481 -0.03697 -0.0 3.784 3.786 True
0_675999 36.3743 13.0393 5.3665 4.1372 9.5037 3226.5115 11.935 0.60031 84.7458 79.9409 0.6842 0.9998 10.15 -1.106 -10.62 126.0 -32.57 6.053 6.156 11.28 True
0_679115 70.4638 64.7844 18.2441 15.1605 33.4046 1209.8262 16.239 0.014537 0.0 0.0 1.0 1.0 4.67 -0.0 -0.0 5.085 0.06081 -0.0 4.3 4.455 True
0_682282 30.563 17.7773 4.6692 4.2036 8.8728 1987.8656 7.6332 0.34618 40.8969 88.3061 0.9957 0.9974 7.422 -4.509 -0.5517 149.5 -27.12 -22.69 7.013 11.15 True
0_684139 72.1416 71.0972 16.8658 16.187 33.052800000000005 1351.337 16.6 0.01885 0.0 0.0 1.0 1.0 4.738 -0.0 0.0 4.742 0.06772 -0.0 4.275 4.319 True
0_686492 90.9873 85.3511 20.7999 18.5133 39.3132 6298.3623 27.835 0.021984 0.0 0.0 1.0 1.0 3.328 0.0 -0.0 3.516 0.03392 -0.0 3.971 4.055 True
0_689420 88.23 76.6051 23.2948 17.2631 40.557900000000004 279.7199 12.942 0.021102 0.0 0.0 1.0 1.0 4.618 0.0 -0.0 5.512 0.04602 0.0 4.0 4.185 True
0_694432 62.8695 58.9212 16.7183 14.3115 31.0298 1469.6833 16.144 0.018137 0.0 0.0 1.0 1.0 4.931 0.0 -0.0 5.231 -0.07319 -0.0 4.498 4.665 True
0_697752 56.3828 56.3404 12.4297 12.3547 24.784399999999998 834.6696 11.85 0.019929 6.5792 5.7958 1.0 1.0 17.61 -2.459 -1.456 16.87 3.299 -0.4944 4.747 4.749 True
0_701432 97.3347 75.9992 29.3813 17.4379 46.819199999999995 4733.374 29.03 0.018146 0.0 0.0 1.0 1.0 2.752 0.0 -0.0 3.739 0.02467 -0.0 3.903 4.189 True
