col.0: MtotZAMS/Msun  col.1:num mergers
430582573.8796976 1285
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_829522 29.5877 23.8063 10.1751 3.5341 13.709200000000001 6581.3511 13.205 0.32371 28.5651 32.4899 0.8977 0.9994 8.57 -1.185 -5.413 117.3 6.33 -5.384 7.198 9.539 True
0_853504 47.1383 30.7067 8.2724 3.0691 11.3415 773.2642 6.2298 0.15774 20.0367 158.6325 0.9963 0.9954 12.74 -2.638 3.051 181.0 25.46 15.46 5.222 7.054 True
0_865942 44.3223 13.683 9.3308 3.2494 12.5802 4269.0146 11.331 0.35567 16.9098 79.1718 0.9754 0.9935 5.039 0.06555 3.668 136.5 -5.56 -19.56 5.381 10.98 True
0_872369 43.438 15.5614 9.5592 3.9974 13.5566 7880.2959 12.679 0.026647 16.4743 78.9542 1.0 0.9982 3.598 3.535 0.07775 114.2 -3.313 -7.924 5.442 10.45 True
0_877918 33.2772 32.055 4.8713 3.668 8.5393 12498.3682 20.764 0.73687 25.2293 136.6023 0.9996 0.9979 127.6 -3.377 7.207 156.1 18.51 -15.98 6.566 6.796 True
0_897541 35.8429 34.9698 5.506 4.6097 10.1157 1309.1008 7.4441 0.3191 52.1166 46.5163 0.9994 0.9981 152.1 -13.28 13.13 99.87 -33.07 -18.16 6.216 6.347 True
0_902324 68.0435 64.8896 16.422 14.8743 31.296300000000002 9059.7148 25.745 0.0091508 0.0 0.0 1.0 1.0 3.878 0.0 -0.0 3.985 -0.03394 0.0 4.368 4.459 True
0_920518 51.076 44.9322 17.044 9.9239 26.9679 56.4959 6.2045 0.07232 0.0 14.1063 1.0 1.0 7.956 0.0 0.0 59.67 -3.409 2.054 4.943 5.306 True
0_922062 30.0741 30.0335 3.1661 3.1355 6.3016000000000005 5037.5342 7.6895 0.38438 73.3646 111.3516 1.0 0.9949 214.3 17.23 -0.2289 121.1 -33.59 23.2 7.167 7.177 True
0_951818 33.1126 13.4042 5.749 3.0985 8.8475 3097.3254 8.1104 0.30702 91.7488 105.1117 -0.5384 0.9945 18.08 1.51 -6.079 170.5 20.57 -22.43 6.574 12.15 True
0_979326 33.3048 10.7478 4.1093 3.279 7.3883 1589.5808 10.55 0.7212 64.5141 87.0542 0.9617 0.9977 5.168 5.813 -3.142 180.7 25.95 -27.23 6.593 12.28 True
0_994923 110.6729 78.6185 35.7526 17.5806 53.333200000000005 3551.3762 29.353 0.021731 0.0 0.0 1.0 1.0 8.522 0.0 -0.0 3.625 0.0691 -0.0 3.801 4.145 True
0_1000007 38.8278 16.3492 9.3384 3.8767 13.2151 10440.1582 14.733 0.32157 14.403 33.7233 0.9968 0.9984 6.26 -1.046 -1.142 108.0 1.942 9.507 5.839 10.74 True
0_1002819 29.3607 16.4052 4.9802 3.2997 8.2799 6108.3945 25.124 0.84768 53.8894 116.358 0.0705 0.9941 9.873 -1.044 4.048 148.0 7.297 37.83 7.247 11.89 True
0_1006228 50.2877 49.3395 10.8323 9.6864 20.518700000000003 304.3435 7.9684 0.033675 23.6707 26.5826 0.9997 0.9997 42.57 2.865 10.07 53.96 2.721 7.474 5.02 5.08 True
0_1018170 44.6978 16.904 9.8979 3.5065 13.404399999999999 4637.1182 11.97 0.33279 15.7876 94.1744 0.9859 0.9995 4.7 -2.329 2.225 125.2 -23.7 -5.208 5.35 10.28 True
0_1028331 31.7078 12.0161 4.1552 3.1579 7.3131 1410.2759 7.1214 0.52141 39.6876 162.4552 0.7352 0.9808 7.832 -1.249 -4.133 199.9 11.66 66.4 6.83 12.46 True
0_1035662 76.3527 75.0412 17.1836 16.5869 33.7705 5823.0854 24.361 0.021542 0.0 0.0 1.0 1.0 3.851 -0.0 0.0 3.878 -0.05549 0.0 4.195 4.222 True
0_1046470 30.8074 30.2913 3.5931 3.1358 6.7289 3791.1821 6.8678 0.24198 180.9285 155.4712 0.9691 0.9993 162.7 9.872 48.59 190.9 19.55 -7.038 7.007 7.125 True
0_1061355 82.8829 82.4776 18.0484 17.8103 35.8587 3149.1689 21.801 0.002758 0.0 0.0 1.0 1.0 3.947 0.0 -0.0 3.877 0.01061 0.0 4.086 4.093 True
0_1062679 32.5223 10.4804 3.845 3.1551 7.0001 580.6261 5.8758 0.56929 55.9902 148.6587 0.9401 0.991 9.833 1.59 -5.349 222.2 34.97 54.29 6.721 12.49 True
0_1079329 55.9221 55.8713 11.9401 11.8092 23.749299999999998 3392.9856 16.378 0.069486 16.6074 10.3133 0.9998 0.9999 24.86 -2.039 -4.906 18.08 -4.554 -2.844 4.77 4.772 True
0_1080401 50.4537 31.8249 9.4969 3.3317 12.8286 6950.8271 14.568 0.47914 12.7785 36.2627 0.9999 0.9998 9.15 2.908 0.6108 123.6 4.86 -3.97 5.028 6.85 True
0_1081656 47.5597 47.396 9.0778 8.8322 17.91 413.7112 7.8178 0.077791 9.8007 18.3537 1.0 0.9999 66.71 1.393 -2.457 52.65 -5.097 -5.0 5.187 5.198 True
0_1092880 59.3098 58.458 14.1961 13.2896 27.4857 643.8204 11.994 0.028066 0.0 4.6878 1.0 1.0 6.125 0.0 0.0 9.965 0.4542 1.683 4.633 4.666 True
0_1094857 53.9184 52.575 12.2959 10.7019 22.997799999999998 2442.6943 14.843 0.12151 3.0737 23.4039 1.0 1.0 19.42 1.044 0.3171 28.42 9.465 1.281 4.844 4.914 True
0_1103018 32.8479 32.8173 3.9089 3.8538 7.762700000000001 911.7715 7.2525 0.57837 130.1756 88.4618 0.994 0.9983 161.0 20.49 -33.68 101.9 -9.993 6.788 6.671 6.677 True
0_1105398 22.9275 21.4237 4.6949 3.5522 8.2471 2370.0391 10.74 0.64594 51.168 38.043 0.4822 1.0 10.65 -1.573 3.839 153.9 13.3 -1.945 9.171 11.51 True
0_1108748 33.0386 12.9021 4.0398 3.8505 7.8903 1362.5754 6.5083 0.37747 61.2664 60.1086 0.9261 0.9991 8.079 4.161 4.87 169.6 2.947 -14.54 6.633 11.75 True
0_1142871 79.2867 67.8056 22.5706 15.6176 38.188199999999995 994.9129 16.991 0.024302 0.0 0.0 1.0 1.0 4.094 -0.0 -0.0 5.121 -0.01982 0.0 4.128 4.375 True
0_1159012 80.3334 80.1849 17.9842 17.8113 35.795500000000004 167.0985 10.395 0.022424 0.0 0.0 1.0 1.0 5.717 0.0 -0.0 5.71 -0.07483 -0.0 4.124 4.126 True
0_1164542 25.5465 23.2574 7.937 3.0218 10.9588 2065.147 7.9913 0.22705 21.8543 112.7834 0.9853 0.991 11.13 -1.984 -1.741 164.7 -12.33 -23.41 8.227 10.08 True
0_1178075 57.4593 53.832 15.0621 11.3493 26.4114 9783.9297 23.108 0.065691 0.0 10.6295 1.0 0.9999 4.381 -0.0 -0.0 22.01 1.709 3.691 4.683 4.852 True
0_1179095 29.5676 14.0793 3.7508 3.3289 7.0797 2848.0151 10.101 0.64763 93.7023 81.8733 0.3983 0.9996 15.09 -4.302 -6.531 169.3 -36.74 10.91 7.229 12.31 True
0_1206705 40.3004 13.7096 8.5847 3.8433 12.428 9478.0898 14.867 0.41658 40.104 55.5486 0.835 0.9996 7.09 1.15 7.46 111.3 16.25 -5.217 5.704 11.05 True
0_1209413 34.0558 34.0367 4.3493 4.2966 8.645900000000001 11035.5127 26.424 0.81498 83.6348 78.9331 0.9997 0.999 162.9 -5.622 10.0 49.66 -53.09 12.63 6.483 6.486 True
0_1229536 82.8956 62.4543 32.7807 15.1515 47.9322 6207.1543 31.044 0.011679 0.0 0.0 1.0 1.0 3.719 0.0 -0.0 3.841 0.04357 0.0 4.087 4.509 True
0_1235966 36.0475 33.2592 7.9313 4.3485 12.2798 1171.4678 8.2251 0.32318 54.5688 9.5527 0.9996 0.9999 101.0 -17.52 -10.98 124.8 -17.66 -2.78 6.156 6.572 True
0_1245154 63.4996 61.6435 15.1374 14.1472 29.284599999999998 10954.3926 25.748 0.033483 0.0 0.0 1.0 1.0 4.021 -0.0 -0.0 4.177 0.0138 0.0 4.495 4.56 True
0_1247846 32.8981 12.7634 3.9777 3.7922 7.7699 8907.1182 9.7963 0.29601 17.1098 60.1751 0.9998 0.9999 7.383 1.047 -0.2281 139.1 8.12 -2.87 6.654 11.82 True
0_1252298 47.5847 47.5549 8.7285 8.6303 17.358800000000002 3257.0515 12.924 0.11884 32.5851 19.2095 0.9996 0.9999 52.29 10.58 -8.742 44.5 -14.78 -2.692 5.189 5.191 True
0_1259475 39.837 12.8079 7.984 3.7333 11.7173 2700.0051 9.179 0.228 20.2808 80.458 0.9998 0.9997 7.915 -1.064 -0.1747 140.8 -19.74 5.041 5.754 11.25 True
0_1260560 45.4267 16.6112 10.1039 3.7481 13.852 7496.5249 14.017 0.33989 11.3532 78.2675 0.9976 0.9929 3.978 -2.354 1.117 112.8 7.396 19.82 5.3 10.22 True
0_1282731 51.0711 33.8966 9.6879 3.9191 13.607000000000001 11370.0801 14.921 0.27282 24.4574 35.0113 0.9952 0.9991 6.287 -3.215 4.061 105.7 6.172 -6.666 4.996 6.517 True
0_1290789 32.1945 12.1707 4.7299 3.0367 7.7666 3285.7266 15.081 0.77261 50.8174 62.6202 0.7752 0.999 11.46 -2.855 -4.388 172.1 9.178 -15.17 6.734 12.48 True
0_1301794 36.8968 36.7697 5.1019 4.9509 10.0528 2883.1165 8.7531 0.26078 84.1397 65.9878 0.9975 0.9999 142.3 0.0741 -17.88 114.0 19.11 -4.341 6.109 6.126 True
0_1312177 67.2614 55.8943 22.8645 13.1355 36.0 1323.3844 17.323 0.05827 0.0 6.8999 1.0 1.0 4.03 0.0 0.0 9.452 -1.072 -0.9289 4.372 4.747 True
0_1316708 48.4198 33.4918 8.7048 3.8133 12.5181 2294.6572 8.7858 0.037751 23.864 80.3331 0.9926 1.0 12.96 0.168 -4.13 140.3 1.484 -0.4675 5.144 6.578 True
0_1320453 34.4495 12.5368 5.8041 3.1799 8.984 8333.2363 22.067 0.78449 45.8244 70.4987 0.8849 0.9994 11.4 -2.348 -5.98 141.1 6.861 10.04 6.384 12.07 True
0_1340355 63.521 63.4422 14.5931 14.5072 29.100299999999997 2190.3999 17.039 0.032579 0.0 0.0 1.0 1.0 4.978 0.0 -0.0 4.985 0.04977 0.0 4.503 4.505 True
0_1343266 30.0182 17.4829 4.3378 4.119 8.4568 11862.1709 11.18 0.28737 36.1942 79.8453 0.8777 0.993 7.736 -2.18 2.429 125.6 -4.489 -29.31 7.122 11.3 True
0_1344553 42.3785 42.1295 6.9925 6.7131 13.7056 5960.4282 16.651 0.52832 20.0665 24.1482 1.0 1.0 72.45 2.958 2.634 94.13 -6.413 1.261 5.561 5.585 True
0_1362878 30.2691 13.8749 3.2595 3.7738 7.0333000000000006 279.7334 3.9289 0.36109 29.5706 129.5834 0.9887 0.9963 7.991 -1.099 1.275 221.3 -28.47 39.17 7.122 12.0 True
0_1363866 39.7378 35.9872 10.8263 5.4267 16.253 13147.1318 21.207 0.47721 7.508 38.1014 1.0 0.999 29.49 -0.338 -0.7996 76.73 -6.811 -9.478 5.745 6.181 True
0_1375077 31.7237 13.9285 3.6674 3.9652 7.6326 2649.1465 7.5384 0.38391 79.7629 105.7108 0.7756 0.9911 9.515 2.752 7.102 156.6 -9.926 45.51 6.851 11.71 True
0_1392559 32.6997 20.7039 8.3119 4.1344 12.4463 10440.6641 13.612 0.22559 23.371 120.4179 0.9405 0.9998 6.81 -1.15 2.802 115.4 22.34 2.288 6.629 10.26 True
0_1403726 52.6845 51.6303 11.406 10.159 21.565 6219.5796 17.692 0.030647 9.8612 16.7438 0.9999 0.9999 23.51 -2.353 3.743 34.28 0.08957 -3.255 4.903 4.963 True
0_1408858 76.6934 62.1205 25.5214 14.8371 40.3585 8104.5508 29.755 0.014725 0.0 0.0 1.0 1.0 2.879 -0.0 0.0 3.976 0.04129 0.0 4.175 4.526 True
0_1409894 48.1002 45.8544 10.8932 8.5445 19.4377 7661.1973 17.537 0.14529 10.9581 27.1712 0.9999 0.9991 25.22 2.481 -3.38 48.66 6.292 -9.582 5.132 5.286 True
0_1417162 33.3942 29.731 9.3714 3.5709 12.9423 3015.7749 9.5373 0.071705 12.6174 78.1783 0.9999 1.0 53.5 -2.237 5.559 118.7 -21.97 -1.068 6.521 7.175 True
0_1430601 60.729 60.4568 14.0019 13.6342 27.6361 9652.5205 23.906 0.051495 3.6269 3.7972 1.0 1.0 5.69 1.214 0.8216 5.057 -1.152 0.2423 4.59 4.601 True
0_1431737 44.822 43.0791 9.1426 7.5786 16.7212 12687.998 20.357 0.3928 16.858 41.1611 0.9997 0.9997 47.04 0.381 6.692 54.73 -18.85 -6.978 5.349 5.49 True
0_1444019 44.6937 20.2842 10.5598 3.9063 14.466099999999999 7840.8569 13.256 0.1099 16.1439 83.733 1.0 0.9913 5.352 2.689 -0.05073 111.0 -0.3731 -18.14 5.344 9.458 True
0_1451079 30.1974 15.0855 4.2166 3.5804 7.797 1824.613 10.322 0.67847 77.1911 73.3821 0.3875 0.9993 9.887 -5.531 -4.729 159.6 -29.14 14.29 7.092 11.94 True
0_1531409 26.9474 14.1365 3.1793 3.0072 6.1865000000000006 5986.7173 19.752 0.84218 83.3012 105.3303 0.5391 0.9938 12.49 -6.518 -4.434 171.6 23.27 -45.05 7.84 12.97 True
0_1532207 34.9482 31.7143 15.1296 14.1514 29.281 1639.9889 28156.0 0.99994 7.5343 11.4996 0.9907 0.1288 -0.3048 -2.34 -0.9905 4.978 -3.331 0.04241 6.299 6.779 False
0_1534768 45.9325 16.7049 10.6982 5.3676 16.0658 3437.0291 674.13 0.99601 11.7476 67.9981 0.996 -0.392 3.234 -2.179 1.101 28.81 7.956 1.317 5.264 10.21 False
0_1547896 75.6786 75.5186 16.7431 16.6245 33.367599999999996 5770.2354 24.083 0.014423 0.0 0.0 1.0 1.0 3.9 0.0 -0.0 3.834 0.04808 -0.0 4.21 4.214 True
0_1555889 32.9241 10.617 4.3743 3.0317 7.406 338.9337 3.8548 0.16531 38.202 147.1067 0.8832 0.999 9.306 1.077 4.365 245.8 -19.87 -12.7 6.634 12.58 True
0_1559161 43.2571 14.907 9.5263 3.7961 13.322400000000002 5012.9092 11.954 0.2836 16.3483 102.2496 0.998 1.0 6.473 -0.9727 0.8058 121.5 -27.5 0.2869 5.456 10.65 True
0_1607057 97.6473 85.6748 23.4125 18.4658 41.8783 8785.3262 31.7 0.022176 0.0 0.0 1.0 1.0 2.962 0.0 0.0 3.382 -0.01662 0.0 3.897 4.041 True
0_1619097 33.0857 22.1555 14.1606 3.4498 17.610400000000002 700.4495 200.8 0.99118 7.3095 85.597 -0.1557 0.9896 2.604 1.488 -0.7087 49.7 20.34 -0.2625 6.569 9.449 True
0_1623591 64.2919 52.4184 23.9318 13.7309 37.6627 4171.2739 23.843 0.034012 0.0 5.2446 1.0 1.0 3.396 0.0 -0.0 4.83 -0.9642 0.5804 4.454 4.869 True
0_1625077 39.5519 38.6086 6.5666 5.6643 12.2309 9734.0254 18.278 0.56781 40.4984 91.9002 0.9996 0.9996 95.46 5.433 -7.726 91.9 -36.9 7.931 5.804 5.913 True
0_1626974 59.075 56.0684 14.9661 12.4664 27.4325 6669.272 21.683 0.088436 0.0 8.2223 1.0 1.0 4.578 0.0 0.0 11.45 2.414 1.441 4.629 4.753 True
0_1642593 50.551 31.6771 9.5341 3.2973 12.8314 1969.7098 8.948 0.26421 11.8105 148.2234 0.9991 0.9999 10.88 -1.088 -1.647 148.7 33.94 1.673 5.023 6.876 True
0_1649360 49.6611 33.7794 9.1449 3.8882 13.0331 11913.2646 15.884 0.38933 27.2993 56.1736 0.9995 0.9975 11.76 5.274 -1.16 105.8 -11.02 12.56 5.073 6.535 True
0_1690738 65.3481 65.2899 14.837 14.7767 29.6137 7155.3896 23.283 0.030863 0.0 0.0 1.0 1.0 4.222 0.0 -0.0 4.214 0.05117 0.0 4.452 4.453 True
0_1708618 94.0094 73.3943 29.4562 16.6706 46.1268 1400.7501 21.084 0.020067 0.0 0.0 1.0 1.0 3.168 0.0 0.0 4.512 0.004769 -0.0 3.937 4.245 True
0_1757493 47.9095 46.7368 9.9416 8.6768 18.6184 704.5367 9.3337 0.14934 13.3015 23.1685 0.9999 0.9999 51.47 -2.14 -3.919 63.69 -0.3299 -3.338 5.154 5.235 True
0_1784307 92.9146 92.394 19.4563 19.2109 38.667199999999994 9278.2832 30.376 0.012315 0.0 0.0 1.0 1.0 3.218 0.0 0.0 3.183 0.03417 -0.0 3.954 3.961 True
