col.0: MtotZAMS/Msun  col.1:num mergers
430608671.0933955 276
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_2252000 86.8139 78.7475 16.8172 14.0229 30.8401 9836.2832 25.989 0.030723 0.0 0.0 1.0 1.0 3.895 0.0 -0.0 4.265 0.01934 0.0 4.042 4.175 True
0_2291003 112.2696 111.91 17.179 17.0236 34.2026 2559.2869 19.986 0.018806 0.0 0.0 1.0 1.0 4.224 0.0 -0.0 4.184 0.05942 0.0 3.82 3.822 True
0_2336441 35.4901 34.8236 3.9195 3.5083 7.4278 1527.2306 12.932 0.79108 80.9674 158.918 0.9918 0.9717 102.6 12.61 -22.16 129.1 -20.39 -13.72 6.189 6.29 True
0_2346456 82.3713 80.1629 14.8144 14.1 28.9144 5045.8892 20.9 0.016937 0.0 0.0 1.0 1.0 4.511 -0.0 0.0 4.512 0.06498 0.0 4.117 4.156 True
0_2366705 91.1973 90.267 15.3081 15.0133 30.321399999999997 8813.6895 24.983 0.014507 0.0 0.0 1.0 1.0 4.024 -0.0 -0.0 3.965 -0.05105 -0.0 4.008 4.021 True
0_2389215 34.6825 31.0715 9.1849 3.2215 12.406400000000001 74.3989 140.93 0.99508 17.7314 96.5128 0.8891 -0.7625 4.473 -3.02 -0.04741 20.65 -26.54 1.315 6.223 6.811 True
0_2477936 52.529 48.8647 10.5748 7.2945 17.8693 7359.4336 18.48 0.39237 12.3038 23.7939 0.9999 1.0 31.77 1.127 -4.251 54.38 9.62 2.305 4.865 5.068 True
0_2554632 77.521 77.0929 13.579 13.2021 26.781100000000002 11317.416 24.274 0.023178 5.6113 5.3107 1.0 1.0 9.15 -0.2073 0.3698 9.68 2.187 0.1237 4.201 4.209 True
0_2586367 35.4802 31.9225 7.6206 3.6822 11.3028 5822.2622 11.688 0.35246 25.081 40.4706 0.9999 0.9998 72.48 2.266 -5.621 122.5 -31.24 -2.989 6.125 6.634 True
0_2604878 64.4604 62.9559 11.1781 10.0617 21.239800000000002 13389.8525 21.728 0.15154 14.3396 8.2406 0.9999 1.0 22.2 -5.406 3.682 24.98 -4.739 -2.106 4.475 4.523 True
0_2626352 51.7052 51.6374 7.7255 7.6069 15.3324 932.2509 8.6491 0.13954 18.8533 21.2122 0.9998 1.0 80.41 1.112 7.58 60.84 3.99 -1.235 4.94 4.943 True
0_2711298 96.9518 90.7616 17.0256 15.2918 32.3174 3629.4614 20.883 0.0082098 0.0 0.0 1.0 1.0 4.256 -0.0 0.0 4.372 0.03339 -0.0 3.936 4.009 True
0_2730313 116.2774 109.259 18.2595 16.6959 34.9554 9489.7725 28.309 0.0093226 0.0 0.0 1.0 1.0 3.511 0.0 0.0 3.587 -0.03069 -0.0 3.788 3.841 True
0_2940396 64.3657 58.0093 14.9455 9.8246 24.7701 7618.7388 20.692 0.11294 0.0 12.2395 1.0 0.9998 4.972 0.0 0.0 28.83 -0.4751 4.314 4.447 4.66 True
0_2962985 77.2033 75.032 14.4218 13.1838 27.6056 2213.2776 16.405 0.022522 0.0 2.6294 1.0 1.0 5.226 0.0 -0.0 9.452 -1.05 0.1025 4.197 4.243 True
0_3178203 47.6548 47.604 6.6429 6.5471 13.190000000000001 2263.2473 10.151 0.27025 27.5467 28.4281 1.0 1.0 86.94 3.041 1.957 60.45 -0.9426 2.005 5.158 5.161 True
0_3259689 80.4869 78.4025 15.0192 14.2887 29.3079 269.3217 10.104 0.027363 0.0 0.0 1.0 1.0 6.432 0.0 0.0 6.537 0.1008 -0.0 4.142 4.179 True
0_3423958 33.7605 33.7358 3.2935 3.2526 6.5461 923.5276 11.039 0.80792 70.4774 192.1146 0.9994 0.6826 153.3 -3.888 9.151 105.0 -70.78 41.34 6.438 6.442 True
0_3484826 47.719 46.2064 7.3365 6.4916 13.8281 11191.8857 15.681 0.25926 43.6511 8.1305 0.998 0.9999 71.97 -1.05 16.41 63.07 9.172 2.579 5.136 5.232 True
0_3606403 29.2555 27.9611 8.5665 4.0068 12.5733 1696.8398 97.726 0.97471 24.0641 120.8997 0.9675 0.569 8.017 4.515 0.7791 61.76 1.034 4.646 7.11 7.384 True
0_3754217 29.7199 21.8447 8.3818 3.7095 12.0913 11158.0537 213.71 0.98204 42.1828 94.2491 -0.7195 0.9738 11.7 5.246 -2.214 61.47 -0.9292 0.7401 7.017 9.232 True
0_3884368 36.2456 16.0879 10.0913 4.5189 14.6102 2079.6565 329.82 0.99297 34.2427 79.1804 0.6559 0.7408 6.345 -0.5603 8.324 40.61 -16.53 -1.222 6.03 11.45 True
1_2722 45.4412 38.0662 11.1238 10.2249 21.3487 7937.0044 10475.0 0.99971 23.1583 14.2682 0.9385 -0.786 2.463 4.158 -2.682 6.869 -2.903 -0.07732 5.231 5.74 False
1_16260 85.3974 79.1406 16.1887 14.1087 30.297400000000003 5629.1265 22.236 0.017838 0.0 0.0 1.0 1.0 4.261 0.0 -0.0 4.469 0.06321 0.0 4.064 4.168 True
1_24626 38.0462 36.9443 4.8021 4.0578 8.8599 8602.0566 11.481 0.39636 31.0501 130.0151 0.9994 0.9754 102.3 -5.628 -7.121 112.0 33.38 -25.5 5.888 6.025 True
1_75090 48.4844 44.0239 11.4857 7.5467 19.0324 262.2 7.4971 0.21975 17.939 6.7505 0.9999 1.0 41.93 -4.284 -6.492 85.76 6.479 0.7552 5.052 5.322 True
1_150942 22.9179 22.7626 6.9289 3.4338 10.3627 11.2642 374.99 0.99954 60.8626 129.1963 -0.2842 -0.7165 23.72 3.014 -8.612 70.5 -18.7 -0.7231 8.937 8.983 True
1_165565 71.9089 71.2769 12.719 12.1643 24.8833 2459.9851 15.925 0.15439 3.2411 15.4477 1.0 1.0 14.09 -0.2161 -1.488 11.36 -1.781 -3.077 4.304 4.319 True
1_181390 31.3587 23.2699 9.1437 4.4816 13.625300000000001 3317.5249 292.4 0.9908 14.0692 70.2166 0.9919 0.6027 5.026 -1.047 -0.3064 43.33 -5.59 1.74 6.717 8.632 True
1_182240 74.2427 70.2126 14.6245 12.0198 26.6443 3948.7715 18.541 0.083498 0.0 6.2609 1.0 1.0 5.046 0.0 -0.0 14.98 0.8675 -1.515 4.244 4.338 True
1_223333 85.1739 82.3058 15.1698 14.3011 29.4709 10236.0498 25.427 0.033354 0.0 0.0 1.0 1.0 4.054 0.0 -0.0 4.173 0.009193 0.0 4.077 4.123 True
1_329865 43.8144 40.1912 8.9134 5.2996 14.213 10593.8027 16.981 0.39443 21.893 22.186 1.0 0.9999 56.77 9.228 -0.4242 76.38 -7.199 -3.316 5.35 5.668 True
1_345120 36.0057 32.5726 7.3498 3.7519 11.101700000000001 12841.7393 15.198 0.43509 57.1783 79.892 0.9982 0.9994 88.84 4.907 -16.7 124.4 -17.78 -6.657 6.064 6.54 True
1_595526 37.8596 37.5918 4.2724 4.0678 8.3402 5596.2964 22.954 0.82997 103.822 62.7592 0.9997 0.9958 91.27 15.11 -6.036 48.76 31.77 3.664 5.929 5.965 True
1_627937 54.9684 54.5216 8.3795 8.0364 16.4159 9817.6562 18.246 0.35118 22.8538 25.2735 0.9994 0.9998 55.44 0.2161 -9.285 39.52 -12.09 -5.549 4.799 4.819 True
1_797314 62.5157 62.3947 10.9688 10.7519 21.7207 79.3261 5.976 0.13454 7.5712 16.6108 1.0 1.0 43.14 -1.058 3.102 48.09 -1.911 1.719 4.533 4.537 True
1_848456 57.1426 19.678 16.2473 9.13 25.377299999999998 13623.9717 3251.3 0.99846 0.0 57.9228 1.0 0.7105 0.48 0.002094 -0.0 18.23 -15.09 -0.5642 4.667 9.199 False
1_955722 66.0061 59.7202 15.3071 10.3148 25.6219 713.9366 11.826 0.1567 0.0 15.6139 1.0 1.0 6.51 -0.0 0.0 31.95 1.36 -0.2805 4.405 4.604 True
1_1039929 31.2858 29.1264 8.7031 3.588 12.2911 8941.291 110.54 0.96273 23.9374 141.9587 -0.0667 0.9984 7.551 -1.644 1.608 60.37 24.63 -0.4497 6.73 7.144 True
1_1070614 62.6041 62.5022 10.3536 10.1903 20.5439 1025.0123 10.91 0.085325 18.904 11.3234 0.9997 1.0 40.03 -0.6951 8.233 39.73 3.7 -0.8822 4.534 4.537 True
1_1087031 43.6376 29.8028 12.1908 9.6952 21.886 1975.113 2714.8 0.99918 14.3457 30.0678 0.9314 0.9998 1.282 -2.675 2.821 15.11 -2.349 -0.00675 5.351 6.708 False
1_1089192 48.9219 44.3288 11.2947 7.0597 18.354400000000002 4744.25 14.948 0.19518 13.662 25.3766 1.0 1.0 30.29 5.965 -0.2606 66.7 -13.37 -0.6832 5.029 5.317 True
1_1141283 67.1279 61.0336 15.7643 11.0234 26.7877 42.5944 5.7854 0.065328 0.0 13.5367 1.0 0.9999 8.666 0.0 -0.0 43.43 -2.301 -4.906 4.377 4.558 True
1_1257111 49.7157 49.0971 7.6375 7.2219 14.8594 733.7596 8.8527 0.3611 32.0701 78.7154 0.9995 0.9989 94.86 -4.218 -11.39 65.23 43.06 -18.57 5.034 5.069 True
1_1357946 38.4502 37.817 4.5309 4.0766 8.6075 5374.1704 8.9877 0.23113 152.4152 117.1071 0.999 0.9916 144.0 3.492 -6.045 107.3 -48.35 -21.02 5.861 5.94 True
1_1475987 101.0928 100.8672 16.0616 15.9558 32.017399999999995 12924.7588 28.707 0.015342 0.0 0.0 1.0 1.0 3.649 0.0 -0.0 3.584 0.04748 -0.0 3.909 3.911 True
1_1525700 54.9685 50.4689 11.9282 8.1808 20.109 5287.0547 16.354 0.16205 15.8784 19.1869 1.0 0.9999 22.74 -7.111 0.4983 56.49 -0.3283 -3.33 4.759 4.969 True
1_1855285 79.8034 79.6516 14.0144 13.8244 27.8388 11685.5361 25.217 0.037609 4.0971 2.8712 1.0 1.0 4.984 -1.62 -0.9386 4.233 0.9134 0.715 4.164 4.166 True
1_1981582 98.5466 72.2245 28.5298 13.989 42.5188 5495.7363 27.665 0.026433 0.0 1.8608 1.0 1.0 2.915 0.0 -0.0 4.052 0.2417 0.3623 3.907 4.271 True
1_2022697 84.7513 71.333 19.7693 13.258 33.0273 720.6953 14.06 0.056455 0.0 6.0572 1.0 1.0 5.018 0.0 -0.0 9.209 0.7885 0.7494 4.055 4.298 True
1_2027198 66.3119 62.7028 13.1768 10.1523 23.3291 12453.085 22.867 0.16127 2.02 20.4336 1.0 1.0 10.39 -0.8817 0.284 20.17 4.615 0.5958 4.414 4.527 True
1_2104045 73.16 65.5209 16.4326 11.8344 28.267000000000003 385.807 10.699 0.030387 0.0 6.2648 1.0 1.0 6.249 -0.0 0.0 25.94 1.453 -0.999 4.248 4.435 True
1_2145705 50.1502 50.0809 7.3332 7.2186 14.5518 1166.7622 11.011 0.48855 57.9963 21.3742 1.0 0.9997 92.68 22.55 -2.283 81.63 -8.163 9.605 5.019 5.022 True
1_2344225 60.4584 58.457 11.6494 9.9203 21.569699999999997 95.0889 6.4176 0.22497 10.1749 37.6514 1.0 0.9996 38.08 -2.655 -3.847 53.67 -10.74 12.81 4.582 4.655 True
1_2376112 45.0266 42.5619 7.7577 5.8205 13.578199999999999 1834.5646 10.123 0.32696 11.9697 65.6361 1.0 0.9977 75.74 3.948 0.2289 107.3 8.034 17.89 5.285 5.478 True
1_2376929 116.0096 114.2848 17.4341 17.0271 34.461200000000005 10461.9717 28.744 0.023611 0.0 0.0 1.0 1.0 3.511 -0.0 0.0 3.527 0.04677 -0.0 3.795 3.808 True
1_2395905 44.5565 41.4299 8.461 5.7931 14.254100000000001 1810.2389 10.642 0.35705 28.7242 28.4913 0.9999 0.9999 76.39 8.423 -5.428 103.1 1.316 3.874 5.306 5.557 True
1_2495574 38.2783 38.2251 4.2636 4.1969 8.4605 7892.5967 10.003 0.27397 54.4379 79.0808 1.0 0.9961 133.9 -15.84 2.197 118.5 -34.46 -18.39 5.892 5.899 True
1_2625571 59.1277 55.6214 11.5755 8.7225 20.298000000000002 8424.332 18.187 0.017175 13.2334 14.8096 1.0 0.9999 18.79 4.909 1.566 41.08 -4.355 -1.975 4.619 4.761 True
1_2828469 51.3438 51.2839 7.4496 7.3441 14.793700000000001 6188.6709 15.951 0.42722 47.901 34.6536 0.998 0.9998 70.78 0.9646 18.99 42.22 -14.75 5.357 4.96 4.963 True
1_2960203 84.1887 68.1789 21.3509 12.1874 33.5383 10523.3076 27.681 0.034479 0.0 1.7391 1.0 1.0 3.461 0.0 -0.0 13.25 -0.3389 -0.4825 4.06 4.369 True
1_3013803 84.7075 82.7833 14.9056 14.3025 29.2081 10117.9951 25.183 0.03241 0.0 0.0 1.0 1.0 4.09 0.0 0.0 4.166 0.03793 0.0 4.086 4.117 True
1_3035605 54.0556 50.4018 10.6477 7.6316 18.2793 10502.1338 17.976 0.11723 13.3552 39.062 1.0 0.9984 30.69 -5.401 -1.954 58.72 -10.03 11.46 4.803 4.987 True
1_3111921 40.0776 36.6325 7.9564 4.2977 12.254100000000001 5634.7637 11.533 0.21928 23.9485 110.9816 1.0 0.9993 59.95 9.854 1.951 109.5 37.46 -4.626 5.649 6.035 True
1_3207625 51.6859 51.382 7.4641 7.2274 14.691500000000001 6556.5869 13.708 0.1451 42.4146 37.7886 0.9995 0.9997 70.69 -11.72 -7.932 71.29 10.19 6.291 4.944 4.96 True
1_3214460 46.4836 44.7102 7.8987 6.6274 14.5261 174.98 5.3763 0.10147 51.5591 26.7037 0.9995 0.9996 108.2 14.97 13.51 91.97 3.31 10.34 5.199 5.32 True
1_3239970 72.3512 67.164 15.2179 11.8028 27.020699999999998 434.3159 10.768 0.096512 0.0 14.2282 1.0 1.0 6.56 0.0 -0.0 20.5 4.066 -0.317 4.273 4.402 True
1_3276388 46.8876 43.4014 9.6275 6.9581 16.5856 405.262 8.0235 0.32596 29.1267 21.877 0.9996 0.9999 65.55 -0.7233 -12.29 89.86 -2.641 -4.56 5.153 5.382 True
1_3387672 68.4759 66.9198 12.1158 10.9403 23.0561 9191.3213 20.686 0.086213 13.4431 15.3757 1.0 0.9998 19.04 -5.223 -1.433 27.83 -2.626 4.684 4.376 4.419 True
1_3417197 36.3152 35.9571 3.8813 3.6397 7.521 12758.6562 15.885 0.65827 81.7459 133.0921 0.9919 0.9876 99.72 15.38 19.65 115.6 -5.811 12.81 6.102 6.155 True
1_3439604 56.5547 56.4796 8.7735 8.6436 17.417099999999998 2405.1721 13.716 0.38755 32.157 24.3263 0.9997 0.9999 57.57 -10.89 8.008 52.44 -7.541 5.734 4.735 4.738 True
1_3463369 51.3538 49.7477 8.5761 7.4068 15.9829 1926.2837 11.899 0.36062 21.4553 50.7668 0.9999 0.9993 59.32 1.463 -6.067 59.4 -7.668 11.04 4.94 5.029 True
1_3479226 40.8708 14.7743 5.8984 4.0648 9.9632 5834.5571 62.236 0.94335 37.8182 127.7407 0.884 0.8266 4.173 3.471 -4.287 79.67 1.67 -6.851 5.612 10.55 True
1_3554108 115.4559 84.4842 27.3872 14.9549 42.3421 3042.822 23.949 0.021432 0.0 0.0 1.0 1.0 3.212 0.0 -0.0 4.477 -0.005522 0.0 3.781 4.078 True
1_3557691 73.5567 70.2516 14.6027 12.4933 27.096 409.7576 10.585 0.039075 0.0 3.1069 1.0 1.0 6.543 0.0 0.0 17.88 -1.545 -0.2976 4.258 4.334 True
1_3662203 64.9796 64.8733 10.813 10.648 21.461 2209.6587 13.611 0.052573 8.3326 10.6698 1.0 0.9999 26.81 -0.03694 0.2846 28.9 1.762 -3.898 4.467 4.47 True
1_3686956 48.9053 48.8412 6.9131 6.8023 13.715399999999999 2534.3774 13.457 0.53105 21.7767 31.5208 0.9999 0.9995 85.45 7.121 -3.441 93.6 3.715 -12.12 5.087 5.091 True
1_3753792 34.8571 33.8309 3.9832 3.2528 7.236000000000001 3074.4805 38.876 0.93878 66.0361 148.6578 0.9629 0.7773 51.85 -5.879 15.54 103.2 -0.5735 -9.68 6.256 6.426 True
1_3830194 69.4431 67.7818 12.7655 11.4974 24.262900000000002 1958.1069 14.719 0.14657 2.1343 20.0807 1.0 1.0 15.75 -0.3496 0.1025 20.1 -8.133 -1.485 4.351 4.395 True
1_3954576 33.7166 15.4945 9.9372 3.4388 13.376000000000001 8856.5244 302.26 0.98832 13.1714 121.5554 0.9997 0.0832 2.536 -4.395 0.3811 61.24 16.43 -2.618 6.355 12.16 True
2_21934 64.1928 64.0126 10.4174 10.209 20.6264 8480.1748 18.875 0.1427 17.7199 16.2633 1.0 0.9997 30.48 7.663 -2.047 22.19 0.9322 -5.704 4.491 4.497 True
2_66158 30.1591 19.5428 8.8144 3.3249 12.139299999999999 2020.2374 180.61 0.98812 31.0175 100.4356 -0.0083 -0.0927 9.339 1.753 4.087 60.25 -27.02 -2.705 6.932 10.07 True
2_188541 36.8668 36.8206 4.0762 4.0096 8.085799999999999 4813.4067 10.823 0.54351 86.8966 88.5759 0.9999 0.9391 137.2 10.44 -3.244 64.8 14.12 35.35 6.042 6.048 True
2_269305 61.6316 57.1284 13.1195 9.1595 22.279 8681.6455 20.27 0.1922 6.3937 18.2728 1.0 0.9997 9.34 2.082 -1.079 37.56 5.787 -5.743 4.535 4.702 True
2_367964 57.0781 57.0035 8.6437 8.5305 17.1742 10388.5537 18.942 0.33536 33.3137 12.6958 0.999 0.9999 52.2 -6.886 11.01 43.73 6.878 3.272 4.719 4.722 True
2_531424 69.4687 68.4199 12.0425 11.2607 23.3032 12402.0361 22.802 0.14387 6.8979 12.6866 1.0 0.9997 15.63 2.778 -1.622 20.98 -0.6193 -5.934 4.356 4.384 True
2_607242 36.8618 34.8396 5.6195 3.9891 9.608600000000001 2336.8521 7.5465 0.098894 61.6718 47.4086 0.9984 0.9961 139.5 -5.821 -21.16 93.83 2.993 -19.22 5.99 6.252 True
2_697612 71.0783 68.7116 13.3303 11.4621 24.7924 6014.1855 19.521 0.064697 4.4136 15.3279 1.0 1.0 10.75 -1.076 -0.8471 20.01 6.87 -0.6622 4.314 4.375 True
2_732670 31.8392 21.8228 9.6463 3.0549 12.7012 558.4689 821.08 0.99901 26.0399 55.0384 0.9998 0.4503 7.435 5.374 -0.1578 20.82 -4.91 -0.3981 6.637 9.285 False
2_785624 41.2583 37.7081 8.5756 4.9572 13.5328 1081.9539 7.9403 0.08906 29.7543 16.0452 0.9999 0.9997 71.24 -5.787 -6.621 95.12 -8.113 -5.643 5.545 5.896 True
2_804137 58.9325 51.5349 15.7438 8.7168 24.4606 2671.5627 15.565 0.11782 0.0 21.2394 1.0 0.9997 5.623 0.0 -0.0 45.09 5.307 -5.135 4.598 4.909 True
2_867096 60.93 60.7597 9.7417 9.5388 19.2805 4316.7036 16.357 0.32223 15.6005 28.1981 0.9997 1.0 38.59 1.226 6.638 39.23 11.61 -2.193 4.587 4.593 True
2_912928 63.6746 55.275 16.4699 9.2472 25.7171 13563.0449 24.985 0.19134 0.0 30.5102 1.0 0.9991 4.516 0.0 0.0 27.37 3.813 -8.161 4.454 4.757 True
2_1015104 35.6595 35.2303 3.9852 3.7087 7.693899999999999 2492.3403 8.3887 0.50286 53.047 139.3863 0.9998 0.9962 165.6 -14.48 4.801 199.7 16.15 25.41 6.172 6.234 True
2_1105660 45.1965 45.1348 5.9143 5.824 11.738299999999999 5862.4253 12.486 0.3574 42.9513 29.2742 0.9987 0.9988 105.2 0.6687 -13.76 81.42 13.35 13.55 5.315 5.319 True
2_1175333 42.9033 42.8518 5.5619 5.4708 11.032699999999998 8190.1919 67.277 0.93599 41.0631 103.4368 0.9996 0.9953 132.7 -11.26 9.329 107.8 6.227 -46.18 5.476 5.48 True
2_1219762 64.5693 64.5039 10.3903 10.2745 20.6648 12739.1084 21.208 0.17893 18.1879 21.5052 1.0 1.0 35.25 4.259 -0.5726 16.4 -4.454 -1.417 4.482 4.483 True
2_1249655 66.8766 64.071 14.1825 11.6948 25.877299999999998 37.2279 5.4828 0.092598 3.5651 8.834 1.0 1.0 9.603 -0.06794 -1.741 32.99 3.017 -0.9532 4.399 4.478 True
2_1298698 44.1221 42.9936 6.274 5.3524 11.6264 13233.0977 18.546 0.54923 37.0482 12.0115 0.9998 1.0 97.73 -5.235 -4.892 94.31 7.855 -1.816 5.37 5.469 True
2_1300261 75.8719 62.9856 20.6261 11.7549 32.381 76.4224 7.7328 0.067156 0.0 10.2699 1.0 0.9999 6.539 0.0 0.0 30.1 -1.227 3.475 4.186 4.491 True
2_1305592 76.2428 61.8648 21.0025 11.7658 32.7683 13633.6211 29.34 0.11287 0.0 14.2954 1.0 1.0 3.543 0.0 0.0 11.95 3.147 -0.414 4.18 4.517 True
2_1476289 39.9942 39.9434 4.6553 4.5843 9.2396 5351.377 10.137 0.34958 71.8664 66.1523 0.9999 0.9988 141.5 -7.831 -3.194 129.2 -4.761 -14.12 5.725 5.73 True
2_1704036 48.2223 45.4549 8.8944 6.7131 15.607499999999998 2082.0317 10.694 0.14799 27.85 49.2707 0.9997 0.9996 59.14 2.502 -9.506 52.8 14.46 -7.617 5.086 5.266 True
