col.0: MtotZAMS/Msun  col.1:num mergers
430526789.57950795 11098
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_40458 86.7312 31.5848 24.8274 21.8265 46.6539 10054.707 35.657 0.010717 0.0 0.0 1.0 1.0 1.87 0.0 0.0 2.848 0.0 -0.0 4.005 6.91 False
0_41861 74.8084 23.6773 21.0307 17.7546 38.7853 1994.4199 20.584 0.012891 0.0 0.0 1.0 1.0 2.469 0.0 0.0 4.19 0.0 -0.0 4.218 7.606 False
0_43435 29.5398 11.5196 4.3528 4.1136 8.4664 2370.8474 6.9243 0.092557 71.5684 115.1254 0.9634 0.9958 13.14 6.379 4.218 164.1 -7.668 23.32 7.379 13.25 True
0_44515 76.0049 24.635 20.393 18.3617 38.7547 536.407 14.788 0.012902 0.0 0.0 1.0 1.0 2.478 -0.0 0.0 4.799 -0.0 -0.0 4.207 7.489 False
0_44518 93.663 39.7245 26.4869 24.95 51.436899999999994 10370.9033 38.702 0.0097207 0.0 0.0 1.0 1.0 1.627 0.0 -0.0 2.52 0.0 -0.0 3.915 6.43 False
0_45359 103.5606 34.0658 26.4884 23.6793 50.167699999999996 706.3329 19.244 0.0099666 0.0 0.0 1.0 1.0 1.951 0.0 0.0 3.71 0.0 -0.0 3.832 6.633 False
0_48495 25.9668 10.6637 3.073 3.3578 6.4308 7559.46 13.965 0.71443 56.5217 41.0095 0.9995 0.9988 15.82 5.457 0.6302 149.4 -10.95 -18.24 8.31 14.62 True
0_52910 74.9679 27.0058 21.6801 19.3566 41.036699999999996 6880.0562 29.391 0.012184 0.0 0.0 1.0 1.0 2.109 -0.0 -0.0 3.321 0.0 -0.0 4.207 7.363 False
0_53033 86.8919 31.2649 23.324 21.9978 45.3218 1124.0264 20.066 0.011032 0.0 0.0 1.0 1.0 2.064 0.0 -0.0 3.725 0.0 -0.0 4.019 6.913 False
0_53640 25.9931 17.2008 3.2988 5.2395 8.5383 10338.3936 16.275 0.65646 30.8302 37.0695 1.0 1.0 11.59 -3.741 -0.05754 69.76 -14.05 1.07 8.292 12.37 True
0_56220 30.3947 14.3731 4.6133 5.3303 9.9436 7756.9106 10.914 0.21409 68.2515 80.6229 0.9702 0.9979 9.238 7.983 -4.665 108.4 26.71 17.42 7.199 12.14 True
0_57552 46.4143 11.8311 12.1835 8.1335 20.317 4958.7334 16.175 0.15953 7.3581 35.4098 1.0 0.9984 11.3 -1.599 0.6033 52.26 5.775 12.83 5.293 10.25 False
0_58677 48.5976 15.8859 13.3352 11.0338 24.369 995.271 12.242 0.07141 13.3516 15.2141 0.9997 1.0 7.107 -1.492 2.606 32.31 6.149 1.318 5.155 9.435 False
0_62237 27.0068 13.4828 3.7174 4.2209 7.9383 6596.9888 9.828 0.38979 81.5849 50.3374 0.9062 0.9999 14.07 7.515 -4.91 129.7 -15.27 -4.826 7.995 13.42 True
0_66024 85.5314 34.299 24.3509 22.6337 46.9846 7175.188 32.899 0.010642 0.0 0.0 1.0 1.0 1.821 0.0 0.0 2.878 0.0 -0.0 4.024 6.766 False
0_67393 61.8791 22.4727 18.0602 16.5115 34.5717 11397.8545 29.426 0.014463 0.0 0.0 1.0 1.0 2.259 0.0 -0.0 3.576 0.0 0.0 4.545 8.048 False
0_70099 22.8693 17.1799 3.1456 4.5207 7.6663 12308.9492 9.7831 0.13472 115.4468 85.2436 -0.9419 0.9995 17.99 0.06418 -1.517 129.1 -7.663 -8.418 9.43 13.57 True
0_72438 69.2889 26.3458 19.7357 18.687 38.422700000000006 2403.1775 21.452 0.013013 0.0 0.0 1.0 1.0 2.271 0.0 0.0 3.906 0.0 0.0 4.34 7.512 False
0_72911 31.8225 10.3271 5.2047 4.1039 9.3086 9859.3379 10.998 0.20854 32.8206 61.1619 0.9868 0.9988 11.46 4.299 -2.498 127.1 0.06241 10.51 6.923 13.15 True
0_73202 23.3883 12.2924 3.0778 3.2789 6.3567 10746.8428 11.056 0.54027 116.7174 64.4417 -0.1516 0.9986 16.61 7.819 -4.543 152.8 -19.96 16.56 9.208 15.37 True
0_76776 26.0805 14.7668 3.3988 4.398 7.796799999999999 4890.3579 9.4633 0.4514 36.6948 96.9947 0.9826 0.9902 13.63 4.727 -2.266 128.9 -0.8835 -50.84 8.263 13.22 True
0_76897 104.1302 33.9358 27.106 23.5663 50.6723 1364.4496 22.885 0.0098673 0.0 0.0 1.0 1.0 1.937 -0.0 -0.0 3.429 0.0 -0.0 3.823 6.64 False
0_77800 144.262 50.6172 32.4477 31.3543 63.80199999999999 2074.1943 30.25 0.0078367 0.0 0.0 1.0 1.0 1.449 0.0 0.0 2.527 -0.0 -0.0 3.587 5.891 False
0_77978 24.8193 13.0488 3.152 3.8309 6.982900000000001 10903.375 13.579 0.62714 107.9304 81.1484 0.9269 0.9981 16.29 11.54 4.543 125.3 38.02 -22.0 8.67 14.29 True
0_78697 130.8488 45.7718 32.0499 29.2953 61.345200000000006 4946.2896 36.53 0.0081506 0.0 0.0 1.0 1.0 1.507 0.0 0.0 2.409 0.0 0.0 3.637 6.053 False
0_80767 27.4328 9.1787 3.8206 3.2749 7.0955 10380.4551 10.097 0.3839 30.1914 136.2337 1.0 0.9965 13.41 -2.008 -0.1178 157.5 -49.27 -19.38 7.881 14.89 True
0_83718 50.6538 16.3251 14.6083 11.9659 26.574199999999998 6097.1592 20.561 0.039536 0.0 6.3618 1.0 1.0 2.907 0.0 -0.0 19.58 0.1922 1.189 5.031 9.247 False
0_85398 28.4614 10.1031 3.9973 3.7084 7.7057 3165.4465 6.907 0.063164 34.1604 112.0336 0.9929 0.9999 13.56 -1.707 2.555 171.2 2.324 2.607 7.626 14.06 True
0_86544 26.5378 14.6482 3.7622 4.6559 8.418099999999999 4065.2227 8.105 0.199 77.7224 149.0611 0.9743 0.9989 11.14 10.88 -2.472 154.4 -39.18 -10.18 8.123 13.15 True
0_87400 26.1321 9.7908 3.3887 3.0792 6.4679 11970.5801 11.427 0.53456 30.8215 149.3855 0.9915 0.9793 14.73 -4.099 2.154 163.1 35.28 56.13 8.248 15.32 True
0_88167 132.9268 43.8598 32.5238 28.6778 61.2016 7293.9468 40.255 0.0081697 0.0 0.0 1.0 1.0 1.838 0.0 -0.0 2.337 0.0 -0.0 3.624 6.109 False
0_88266 25.3874 10.3042 3.1395 3.0848 6.2242999999999995 10143.1201 12.403 0.63378 22.4391 34.0083 0.9978 0.9994 16.42 -1.391 1.111 158.1 -3.968 11.45 8.484 15.33 True
0_91845 145.726 43.6491 33.3359 29.0201 62.356 6213.9692 39.174 0.0080185 0.0 0.0 1.0 1.0 2.553 0.0 -0.0 2.361 0.0 0.0 3.572 6.088 False
0_92026 28.1601 10.2456 3.8331 3.5864 7.419499999999999 3435.3997 7.6003 0.33516 77.2216 98.4443 0.9938 0.9952 15.06 -8.43 -2.341 166.3 -18.89 28.68 7.702 14.06 True
0_93509 72.8408 29.9207 21.0967 20.0289 41.1256 6583.2158 29.127 0.012158 0.0 0.0 1.0 1.0 2.001 0.0 0.0 3.236 0.0 -0.0 4.251 7.196 False
0_94327 64.5617 24.9312 18.7926 17.5985 36.3911 5448.9185 25.316 0.01374 0.0 0.0 1.0 1.0 2.264 0.0 -0.0 3.714 0.0 -0.0 4.462 7.747 False
0_97241 24.4759 15.497 3.2472 4.5026 7.7498000000000005 4657.3501 7.5905 0.050338 45.1974 119.664 0.9651 0.9954 10.71 -2.424 1.6 152.4 7.793 -25.51 8.789 13.52 True
0_98286 72.7625 25.2967 19.3948 18.8904 38.2852 368.057 13.325 0.01306 0.0 0.0 1.0 1.0 2.435 0.0 -0.0 4.896 0.0 -0.0 4.278 7.492 False
0_101716 52.4382 17.2319 15.1648 13.0564 28.2212 5998.5317 21.44 0.037539 0.0 1.4634 1.0 1.0 2.815 0.0 -0.0 10.52 -0.6389 -0.1803 4.937 9.025 False
0_103717 29.5875 14.674 5.1158 4.9191 10.0349 12839.7646 12.448 0.19916 56.2047 47.4601 0.6642 1.0 11.7 2.987 4.553 106.3 -0.6427 1.162 7.353 12.44 True
0_104306 25.423 14.6662 3.2668 4.2318 7.4986 6667.0181 11.689 0.58164 14.1194 31.0991 0.9942 0.999 13.63 -0.2747 1.138 117.9 -0.8892 -17.02 8.469 13.49 True
0_105956 57.7157 15.3491 16.8042 13.2882 30.0924 13925.5391 27.846 0.027854 0.0 3.2042 1.0 1.0 2.746 0.0 -0.0 8.546 -0.9685 0.9247 4.698 8.974 False
0_106686 82.703 26.8773 21.7129 19.7237 41.4366 382.8872 14.277 0.012067 0.0 0.0 1.0 1.0 2.335 0.0 -0.0 4.703 0.0 -0.0 4.091 7.224 False
0_107443 33.2609 26.9767 5.611 3.1393 8.7503 4929.7451 8.4057 0.11757 52.8228 152.0307 0.9258 0.9742 15.62 -5.325 4.985 167.0 6.784 -40.33 6.682 8.161 True
0_109479 30.5992 30.5711 4.0624 3.9963 8.0587 6386.6143 8.6237 0.11915 57.4331 157.3505 0.9993 0.9307 159.2 -15.06 -9.739 102.2 -8.839 73.09 7.187 7.193 True
0_111599 108.3958 42.4243 28.9873 27.0732 56.060500000000005 5421.7915 34.96 0.0089189 0.0 0.0 1.0 1.0 1.596 -0.0 0.0 2.55 0.0 -0.0 3.777 6.242 False
0_114181 61.4985 21.1067 17.8335 16.0139 33.8474 3322.9436 21.142 0.014772 0.0 0.0 1.0 1.0 2.568 0.0 0.0 4.3 0.0 -0.0 4.561 8.185 False
0_114453 24.1214 16.6969 3.02 4.6938 7.713800000000001 11663.4629 14.294 0.60909 57.3921 67.8478 0.945 0.9946 10.98 -5.93 -2.204 93.2 -1.453 -41.26 8.922 13.21 True
0_115481 26.6822 13.4884 3.7064 3.8431 7.5495 13497.4463 23.433 0.79671 150.9017 46.0785 0.2308 0.9998 18.27 13.98 7.759 110.8 -10.6 -7.772 8.084 13.51 True
0_115682 43.7065 14.3848 10.3517 8.7599 19.1116 12663.2178 19.46 0.077795 17.8029 27.6643 0.9997 0.9998 20.0 1.42 -2.239 47.41 -6.866 4.61 5.497 10.08 True
0_116513 31.1553 12.5397 4.9909 4.558 9.5489 9069.1172 12.089 0.37238 30.5936 50.0961 0.99 0.9971 11.67 3.269 -1.59 111.6 -3.465 20.9 7.047 12.58 True
0_116672 24.1575 19.8093 3.012 5.8531 8.8651 5430.9321 10.061 0.40952 147.4197 27.1271 0.0792 1.0 18.87 -2.25 -8.412 82.55 13.84 3.122 8.908 12.14 True
0_116866 28.9781 12.435 4.1761 4.4999 8.676 10931.291 10.9 0.24172 29.7769 103.3077 1.0 0.9885 10.0 1.083 -0.1818 123.6 -17.89 38.68 7.504 13.09 True
0_117945 54.9029 18.7266 15.9081 14.4661 30.374200000000002 3011.3533 19.022 0.016461 0.0 0.0 1.0 1.0 2.782 0.0 -0.0 4.757 0.0 -0.0 4.819 8.706 False
0_120563 132.6242 42.9409 30.3399 28.8121 59.152 273.0331 17.126 0.0084528 0.0 0.0 1.0 1.0 1.636 0.0 0.0 3.518 -0.0 0.0 3.645 6.161 False
0_120926 28.887 28.6038 3.6618 3.3034 6.965199999999999 4103.7891 7.0344 0.18657 146.9169 92.1265 0.9975 0.9976 188.9 20.37 14.28 158.7 25.87 -17.1 7.548 7.63 True
0_121851 26.0742 12.0253 3.4255 3.4355 6.861000000000001 1797.2374 6.1457 0.34783 73.3469 136.2101 0.9176 1.0 17.41 -4.869 4.324 193.0 -50.1 2.409 8.265 14.31 True
0_123336 47.8996 16.0032 12.7196 10.8969 23.616500000000002 13507.1299 23.165 0.068391 3.9068 12.5644 1.0 0.9999 8.116 0.4863 0.2373 24.91 3.874 3.218 5.2 9.466 True
0_125764 26.1608 12.1102 3.3352 3.7735 7.1087 5184.1182 7.932 0.28783 45.6422 84.7985 0.9963 0.9981 13.79 -4.55 -1.313 156.3 -9.845 18.26 8.242 14.21 True
0_128618 25.3686 15.7977 3.2962 4.6628 7.959 10258.04 14.725 0.62922 100.5043 77.3811 0.8749 0.994 13.12 -8.086 4.597 94.75 -13.51 43.04 8.485 13.07 True
0_133251 127.5753 39.0192 31.3872 26.5089 57.896100000000004 2856.9666 30.418 0.0086362 0.0 0.0 1.0 1.0 1.703 0.0 0.0 2.82 -0.0 0.0 3.656 6.311 False
0_134294 24.832 18.438 3.1756 5.5269 8.7025 8204.9531 11.951 0.48265 184.5204 41.5328 -0.5816 0.9999 22.71 6.311 6.592 80.68 25.45 -5.881 8.665 12.36 True
0_136522 23.9534 20.6509 3.4499 5.8855 9.3354 13167.2471 14.246 0.4828 75.835 41.2039 0.498 1.0 13.67 -1.993 -4.462 66.41 25.64 -3.635 8.984 12.0 True
0_138339 76.085 27.7432 20.8133 19.907 40.7203 1024.6631 18.092 0.012279 0.0 0.0 1.0 1.0 2.249 0.0 0.0 4.111 0.0 0.0 4.2 7.274 False
0_141340 30.7986 11.9389 5.3218 3.9147 9.2365 12595.8027 15.347 0.54949 64.4098 83.718 0.5817 0.9924 14.76 4.485 5.276 116.9 13.59 -32.73 7.106 12.99 True
0_144927 47.4618 12.1151 12.8551 8.5182 21.3733 4875.8579 16.509 0.10706 11.2602 50.0825 1.0 1.0 6.277 1.054 -0.5197 53.9 -17.66 0.7475 5.223 10.11 False
0_145914 92.9022 35.779 24.9902 24.041 49.0312 1887.2926 24.247 0.010198 0.0 0.0 1.0 1.0 1.858 0.0 -0.0 3.227 0.0 0.0 3.937 6.622 False
0_145982 31.0664 10.7642 4.754 4.3222 9.0762 10182.0898 11.156 0.25811 56.6172 90.8048 0.993 0.9899 9.816 7.776 2.7 124.1 -4.698 -34.61 7.069 13.03 True
0_148158 23.0625 19.6934 3.0389 5.5304 8.5693 9388.1719 10.451 0.29544 36.7325 43.5993 0.9352 1.0 9.595 -1.458 1.419 96.53 5.687 2.603 9.344 12.5 True
0_151802 109.7239 40.8806 28.991 26.7118 55.702799999999996 4273.6353 32.744 0.0089762 0.0 0.0 1.0 1.0 1.646 0.0 0.0 2.66 0.0 0.0 3.768 6.3 False
0_152757 48.0482 12.2467 13.2697 8.7419 22.0116 7714.8965 18.855 0.067257 3.8395 24.4742 1.0 0.9995 5.995 -0.2457 0.2233 47.61 -0.8729 6.248 5.185 10.04 False
0_153345 83.8464 26.3953 23.2453 19.3486 42.593900000000005 2361.2876 23.03 0.011739 0.0 0.0 1.0 1.0 2.28 0.0 -0.0 3.804 0.0 -0.0 4.057 7.261 False
0_153494 26.8564 18.7557 3.8371 6.1413 9.9784 12644.2549 12.088 0.17765 75.2362 54.5446 0.8281 1.0 11.78 -0.3106 -7.311 88.75 15.39 0.5985 8.033 11.78 True
0_153929 70.6414 23.0672 18.2692 17.8969 36.1661 124.2386 9.631 0.013825 0.0 0.0 1.0 1.0 2.607 -0.0 0.0 5.909 0.0 0.0 4.339 7.691 False
0_155822 88.8707 36.7222 24.7577 23.8175 48.575199999999995 4227.4971 29.477 0.010293 0.0 0.0 1.0 1.0 1.785 0.0 -0.0 2.94 0.0 0.0 3.981 6.608 False
0_156301 26.2157 15.7269 3.2246 4.7578 7.9824 9338.1328 16.496 0.69704 64.5201 44.836 0.9297 0.9991 14.41 -1.001 -5.65 84.63 11.37 17.93 8.231 12.7 True
0_158857 26.7976 22.4164 4.146 7.4761 11.6221 12762.2236 14.231 0.29669 53.1305 17.3084 0.8927 0.9997 10.86 3.444 2.959 50.31 7.069 7.876 8.045 10.88 True
0_160778 79.4117 26.5575 23.0877 19.5824 42.670100000000005 12743.1934 35.413 0.011718 0.0 0.0 1.0 1.0 2.036 0.0 0.0 3.039 0.0 0.0 4.119 7.328 False
0_161164 62.6435 21.0028 17.0453 16.1891 33.2344 433.6185 12.489 0.015045 0.0 0.0 1.0 1.0 2.773 -0.0 -0.0 5.496 0.0 0.0 4.547 8.117 False
0_162357 25.9512 10.9432 3.221 3.4242 6.6452 10988.542 17.348 0.75007 90.3383 139.8436 0.9152 0.9993 18.46 -6.578 7.259 142.6 -70.78 -12.88 8.308 14.61 True
0_162981 25.0788 15.7029 3.2679 4.3147 7.5826 3775.1956 9.0957 0.49632 65.1565 64.4895 0.8223 0.9999 15.3 -1.309 -4.035 131.0 -32.47 -6.003 8.58 13.23 True
0_163653 25.3747 13.2631 3.0476 3.8564 6.904 4566.6182 10.599 0.61937 21.8583 19.4975 0.9998 0.9999 16.15 2.092 -0.2927 137.2 6.568 5.832 8.492 13.91 True
0_164348 49.2805 17.1147 14.0927 12.077 26.1697 4638.6748 18.986 0.047172 3.183 9.1665 1.0 1.0 3.402 0.3274 0.6599 18.9 -3.65 0.7295 5.11 9.229 False
0_167451 91.4058 41.2088 26.0008 25.1657 51.1665 10619.2012 38.79 0.009772 0.0 0.0 1.0 1.0 1.591 0.0 0.0 2.49 0.0 0.0 3.942 6.376 False
0_172597 27.7274 10.6977 4.6264 3.2451 7.8715 3569.0139 7.364 0.17774 80.782 103.3524 0.613 1.0 14.45 -8.368 -4.249 175.1 -17.8 -1.798 7.792 14.5 True
0_172806 54.6438 17.6559 15.8636 13.99 29.8536 3961.2178 20.106 0.013005 0.0 4.2936 1.0 1.0 2.824 0.0 0.0 6.331 1.383 1.13 4.829 8.849 False
0_174133 83.2933 35.6944 23.9863 22.8103 46.7966 9287.5283 35.05 0.010685 0.0 0.0 1.0 1.0 1.757 0.0 -0.0 2.763 0.0 -0.0 4.055 6.713 False
0_179986 33.8477 12.5172 5.8478 5.287 11.1348 12728.5449 13.809 0.26368 63.3306 43.6253 0.9515 0.9998 8.332 6.532 4.678 93.71 -14.89 -4.768 6.59 11.92 True
0_183964 24.8395 11.6204 3.1894 3.2908 6.4802 8098.0732 9.1092 0.41639 13.7748 81.1964 0.9998 0.9967 10.4 -2.483 0.1545 162.1 -12.25 23.65 8.663 15.1 True
0_186041 29.7772 11.0656 4.508 3.9973 8.5053 6155.1919 9.0544 0.18579 84.0738 105.1812 0.755 0.9956 13.37 7.433 -9.385 145.0 22.78 -21.8 7.325 13.48 True
0_186412 70.8147 24.9926 19.6135 18.4058 38.0193 1037.4642 17.235 0.013151 0.0 0.0 1.0 1.0 2.416 -0.0 0.0 4.4 -0.0 0.0 4.312 7.572 False
0_188262 50.3624 18.3057 14.5132 13.2397 27.752899999999997 2773.7556 17.424 0.02931 0.0 4.5942 1.0 1.0 2.867 0.0 -0.0 11.19 -1.97 0.0691 5.048 9.001 False
0_188520 92.212 34.4643 25.3169 23.3631 48.68 3267.2883 27.659 0.010271 0.0 0.0 1.0 1.0 1.872 -0.0 -0.0 3.094 0.0 0.0 3.941 6.698 False
0_188699 29.1093 11.3215 4.2337 3.9694 8.2031 3233.7729 7.3855 0.14104 70.2394 109.0833 0.927 0.9996 12.79 6.934 -5.778 160.9 -22.0 -6.877 7.474 13.53 True
0_190071 91.6576 31.6138 25.1582 22.1855 47.3437 3083.6238 26.682 0.010561 0.0 0.0 1.0 1.0 1.987 0.0 -0.0 3.264 -0.0 0.0 3.948 6.854 False
0_195377 25.3052 15.9362 3.0854 4.5808 7.6662 6100.5439 12.696 0.63818 44.2442 32.9582 0.9978 0.999 14.43 3.818 -0.8509 101.3 -2.084 18.8 8.512 12.94 True
0_197310 54.3529 19.4282 15.7506 14.6176 30.3682 4009.9092 20.443 0.016465 0.0 0.0 1.0 1.0 2.68 0.0 0.0 4.545 0.0 -0.0 4.843 8.654 False
0_197726 39.8251 26.91 8.0892 3.0756 11.1648 6614.4087 10.432 0.082417 24.0099 120.2122 1.0 0.9867 12.45 3.282 0.1195 141.3 9.357 20.99 5.852 8.178 True
0_197986 31.5256 11.8986 5.1576 4.2699 9.4275 7065.7544 11.082 0.35696 48.5455 64.8028 0.998 0.9997 13.78 6.828 0.7392 123.5 24.68 6.147 6.976 12.68 True
0_199497 55.6805 18.6584 15.591 14.5224 30.1134 718.5938 13.18 0.016604 0.0 0.0 1.0 1.0 2.982 -0.0 0.0 5.674 -0.0 0.0 4.799 8.652 False
0_201438 80.3312 26.396 22.7727 19.4299 42.202600000000004 3939.876 26.017 0.011848 0.0 0.0 1.0 1.0 2.213 0.0 0.0 3.555 0.0 0.0 4.11 7.316 False
0_202418 65.7126 21.0581 19.2263 16.4759 35.7022 10099.5811 29.196 0.014005 0.0 0.0 1.0 1.0 2.375 0.0 -0.0 3.641 0.0 -0.0 4.428 8.065 False
0_206702 26.9955 11.3593 3.5958 3.6946 7.2904 6782.0391 9.1078 0.36377 21.5832 108.4061 0.9999 0.9892 12.42 1.304 0.2814 151.1 15.94 -42.16 8.002 14.2 True
0_207036 95.4639 34.9062 26.0352 23.7339 49.769099999999995 3524.167 28.656 0.010046 0.0 0.0 1.0 1.0 1.847 0.0 0.0 3.024 0.0 0.0 3.903 6.648 False
0_209579 26.8938 12.4204 3.752 3.7667 7.5187 11835.5254 16.993 0.69876 28.6286 49.5931 0.9991 0.999 15.33 5.532 -0.512 120.1 17.91 -15.45 8.025 13.9 True
0_210202 128.601 45.0263 31.9951 28.9115 60.9066 6124.6597 38.368 0.0082093 0.0 0.0 1.0 1.0 1.512 0.0 -0.0 2.372 0.0 -0.0 3.647 6.084 False
0_210984 25.9018 16.8141 3.257 5.1011 8.3581 9778.29 16.582 0.67993 120.2286 92.0144 0.6143 0.9999 16.03 3.4 9.784 76.08 -53.87 5.312 8.321 12.51 True
0_212161 30.0198 12.5641 4.4828 4.4686 8.9514 7296.564 10.903 0.3731 49.6802 54.1721 0.9748 0.9979 12.64 -4.954 -3.724 119.1 11.76 18.95 7.277 12.81 True
0_215757 70.1359 27.9423 20.4674 19.1012 39.5686 10613.6162 31.978 0.012636 0.0 0.0 1.0 1.0 2.013 0.0 -0.0 3.175 0.0 0.0 4.312 7.388 False
0_223604 141.7906 48.2944 32.6414 30.5227 63.1641 3408.51 33.988 0.0079159 0.0 0.0 1.0 1.0 1.742 -0.0 0.0 2.435 0.0 0.0 3.592 5.954 False
0_224518 28.6244 12.549 3.8922 4.3467 8.238900000000001 4092.0298 8.4842 0.31598 48.0871 75.0865 0.9844 0.9987 11.91 -0.5779 3.583 138.4 21.52 -15.6 7.593 13.06 True
0_225705 25.2023 23.5442 3.1834 7.9186 11.102 6834.9556 11.436 0.30466 55.9146 10.7056 0.9362 0.9999 9.109 -3.373 3.34 43.93 -5.751 -4.257 8.541 10.87 True
0_226054 27.6838 22.7959 4.1707 8.0714 12.2421 12523.1914 14.406 0.2665 59.1474 10.6552 0.9536 0.9998 8.049 -5.353 1.837 43.05 -0.5114 6.464 7.808 10.61 True
0_226305 27.7714 11.6352 3.815 3.905 7.72 4293.5195 7.8657 0.24278 31.3784 129.6845 0.9864 0.9995 13.42 -0.5402 -2.975 158.9 -44.58 8.113 7.796 13.83 True
